Tick#,Operating_Phase
451092856,Hovering
451418597,Hovering
451609058,Hovering
451781544,Hovering
451917892,Hovering
452186605,Hovering
452483218,Hovering
452685892,Hovering
452878641,Hovering
453010560,Landing
453251132,Hovering
453453890,Landing
453722877,Landing
453903337,Landing
454085542,Landing
454220119,Hovering
454432992,Hovering
454605918,Hovering
454787136,Hovering
454932646,Hovering
455258659,Hovering
455555136,Hovering
455757782,Hovering
456026513,Hovering
456207345,Hovering
456352911,Hovering
456525926,Hovering
456718665,Hovering
456850743,Hovering
457091071,Hovering
457293772,Landing
457562581,Landing
457859146,Hovering
458061767,Landing
458273309,Landing
458445787,Landing
458627071,Landing
458772487,Landing
459098484,Hovering
459395196,Hovering
459597771,Landing
459866475,Hovering
460163071,Hovering
460365966,Landing
460558611,Hovering
460690504,Hovering
460931071,Hovering
461133809,Hovering
461402754,Hovering
461699152,Hovering
461901767,Hovering
462112880,Hovering
462285789,Hovering
462467070,Hovering
462612450,Hovering
462938427,Hovering
463128980,Hovering
463301535,Hovering
463438298,Hovering
463706404,Hovering
464003075,Hovering
464205770,Hovering
464398716,Hovering
464530443,Hovering
464771149,Hovering
464973775,Hovering
465242753,Hovering
465413875,Hovering
465548430,Hovering
465741831,Hovering
465952938,Hovering
466125827,Hovering
466307202,Hovering
466452471,Hovering
466584992,Hovering
466778658,Hovering
467075076,Hovering
467277891,Hovering
467546769,Hovering
467736925,Hovering
467873057,Hovering
468045894,Hovering
468238640,Hovering
468370510,Hovering
468611072,Hovering
468813896,Hovering
469082734,Hovering
469379180,Hovering
469581775,Hovering
469792878,Hovering
469966320,Hovering
470147150,Hovering
470292463,Hovering
470618772,Hovering
470915086,Hovering
471117876,Hovering
471386767,Hovering
471683072,Hovering
471885892,Hovering
472078632,Hovering
472210443,Hovering
472451076,Hovering
472653897,Hovering
472922743,Hovering
473219072,Hovering
473421773,Hovering
473632884,Hovering
473805848,Hovering
473987106,Hovering
474132532,Hovering
474458598,Hovering
474639482,Hovering
474821535,Hovering
474957774,Hovering
475226478,Hovering
475523211,Hovering
475725896,Hovering
475918631,Climbing
476050443,Climbing
476291071,Climbing
476494396,Climbing
476762640,Climbing
476943338,Climbing
477125536,Climbing
477261897,Climbing
477473001,Climbing
477645913,Climbing
477827071,Climbing
477972597,Climbing
478105032,Climbing
478298596,Climbing
478595071,Climbing
478797891,Climbing
479066543,Climbing
479257051,Climbing
479393112,Climbing
479565887,Climbing
479759256,Climbing
479890443,Climbing
480131072,Climbing
480333890,Climbing
480602729,Climbing
480899148,Climbing
481102268,Climbing
481312998,Climbing
481486057,Climbing
481667076,Climbing
481812702,Climbing
482138660,Climbing
482435335,Climbing
482637892,Climbing
482906595,Climbing
483203140,Climbing
483405886,Climbing
483596851,Climbing
483730443,Climbing
483971152,Climbing
484173881,Climbing
484442575,Hovering
484739135,Hovering
484941766,Landing
485152945,Landing
485325791,Landing
485507069,Landing
485652467,Landing
485978455,Landing
486159356,Landing
486351246,Landing
486746575,Landing
487043100,Landing
487245830,Landing
487438522,Landing
487570503,Landing
487811071,Landing
488014004,Hovering
488282582,Hovering
488453833,Hovering
488588837,Hovering
488781771,Hovering
488992895,Hovering
489165792,Hovering
489347332,Hovering
489492458,Hovering
489624815,Hovering
489818599,Hovering
490115139,Hovering
490317890,Hovering
490586545,Hovering
490767338,Hovering
490913040,Hovering
491085802,Hovering
491278572,Hovering
491410443,Hovering
491651240,Hovering
491853766,Taking-Off
492122581,Hovering
492419072,Hovering
492621832,Taking-Off
492832968,Taking-Off
493005789,Hovering
493187175,Hovering
493332544,Hovering
493658480,Hovering
493955136,Hovering
494157780,Hovering
494426422,Hovering
494723068,Hovering
494925884,Hovering
495118623,Hovering
495250543,Hovering
495394489,Hovering
495538370,Hovering
495693894,Hovering
495962615,Hovering
496259068,Hovering
496461806,Hovering
496672876,Hovering
496845798,Hovering
497027195,Hovering
497172699,Hovering
497498597,Hovering
497689051,Hovering
497842370,Hovering
497997973,Hovering
498266659,Hovering
498563163,Hovering
498765886,Hovering
498958709,Hovering
499090549,Hovering
499331135,Hovering
499533905,Hovering
499802701,Hovering
499983288,Hovering
500155966,Hovering
500301893,Hovering
500512992,Hovering
500686114,Hovering
500867334,Hovering
501012725,Hovering
501145127,Hovering
501338861,Hovering
501635067,Hovering
501837891,Hovering
502106604,Climbing
502297051,Climbing
502433048,Climbing
502606306,Climbing
502798516,Climbing
502930497,Climbing
503171067,Climbing
503374078,Climbing
503642758,Climbing
503939094,Climbing
504142002,Climbing
504352991,Climbing
504526033,Climbing
504707072,Climbing
504852714,Climbing
505178601,Climbing
505475079,Climbing
505677890,Climbing
505946636,Climbing
506243078,Climbing
506445931,Climbing
506638631,Climbing
506770443,Climbing
506914572,Climbing
507087245,Climbing
507482872,Climbing
507779145,Climbing
507981903,Climbing
508193027,Climbing
508366030,Climbing
508547078,Climbing
508692711,Climbing
509018659,Climbing
509209051,Climbing
509391245,Hovering
509786768,Hovering
510083072,Hovering
510285901,Hovering
510478675,Hovering
510610443,Hovering
510851072,Hovering
511053937,Hovering
511322695,Hovering
511503300,Hovering
511695279,Hovering
512033060,Hovering
512205968,Hovering
512387071,Hovering
512532593,Hovering
512665024,Hovering
512858597,Hovering
513155145,Hovering
513357894,Hovering
513626616,Hovering
513826387,Hovering
513989536,Hovering
514125951,Hovering
514318635,Hovering
514450503,Hovering
514691067,Hovering
514893897,Hovering
515162694,Hovering
515459143,Hovering
515650400,Hovering
515872999,Hovering
516045946,Hovering
516227067,Hovering
516372587,Hovering
516698823,Hovering
516995067,Hovering
517198013,Hovering
517466768,Hovering
517763074,Hovering
517965890,Hovering
518158686,Hovering
518290443,Hovering
518424931,Hovering
518597544,Hovering
518733891,Hovering
519002709,Hovering
519299071,Hovering
519501955,Hovering
519713054,Hovering
519885918,Hovering
520067066,Hovering
520212609,Hovering
520538638,Hovering
520738387,Hovering
520901544,Hovering
521038074,Hovering
521306595,Hovering
521603145,Hovering
521805890,Hovering
521998650,Hovering
522130503,Hovering
522371065,Hovering
522573884,Hovering
522842691,Hovering
523033011,Hovering
523205536,Hovering
523341780,Hovering
523552881,Hovering
523725831,Hovering
523907161,Hovering
524052466,Hovering
524378547,Hovering
524675071,Hovering
524878007,Hovering
525146657,Hovering
525327425,Hovering
525473072,Hovering
525645810,Hovering
525838514,Hovering
525970443,Hovering
526211072,Hovering
526413965,Hovering
526682847,Hovering
526979071,Hovering
527181926,Hovering
527392990,Hovering
527566034,Hovering
527747196,Hovering
527892651,Climbing
528218767,Climbing
528515323,Climbing
528718458,Climbing
528986767,Climbing
529283145,Climbing
529485897,Climbing
529678633,Climbing
529810443,Climbing
530051072,Climbing
530254084,Climbing
530522916,Climbing
530819072,Climbing
531021923,Climbing
531232993,Climbing
531405953,Climbing
531587078,Climbing
531732589,Climbing
532058685,Climbing
532239425,Climbing
532421535,Climbing
532558014,Climbing
532826598,Climbing
533123071,Climbing
533325895,Climbing
533518669,Hovering
533650443,Hovering
533891343,Hovering
534093903,Hovering
534362874,Hovering
534543171,Hovering
534735384,Hovering
535072993,Hovering
535246545,Hovering
535427093,Hovering
535572650,Hovering
535898867,Hovering
536195071,Hovering
536397925,Hovering
536666604,Hovering
536847464,Hovering
536993033,Hovering
537165889,Hovering
537358629,Hovering
537490442,Hovering
537731196,Hovering
537933888,Hovering
538202936,Hovering
538499072,Hovering
538701903,Hovering
538913061,Hovering
539085916,Hovering
539267079,Hovering
539412585,Hovering
539738597,Hovering
540035146,Hovering
540237896,Hovering
540506802,Hovering
540803079,Hovering
541005983,Hovering
541198652,Hovering
541330511,Hovering
541571082,Hovering
541774425,Hovering
542042696,Hovering
542339071,Hovering
542542071,Hovering
542753025,Hovering
542925910,Hovering
543107072,Hovering
543252623,Hovering
543578603,Hovering
543759438,Hovering
543951244,Hovering
544346774,Hovering
544643071,Hovering
544845889,Hovering
545039310,Hovering
545170443,Hovering
545411145,Hovering
545613888,Hovering
545882736,Hovering
546063170,Hovering
546255234,Hovering
546593058,Hovering
546765906,Hovering
546947064,Hovering
547092581,Hovering
547418883,Hovering
547715082,Hovering
547917779,Hovering
548186479,Hovering
548367338,Hovering
548512885,Hovering
548685780,Hovering
548878545,Hovering
549010504,Hovering
549251092,Hovering
549453896,Hovering
549722643,Hovering
550019071,Hovering
550221775,Hovering
550432894,Hovering
550605792,Hovering
550787258,Hovering
550932460,Hovering
551258604,Hovering
551555200,Hovering
551757836,Hovering
552026540,Hovering
552323074,Hovering
552525777,Hovering
552718515,Hovering
552850442,Hovering
553091074,Hovering
553293777,Hovering
553562590,Hovering
553859136,Hovering
554061776,Hovering
554272891,Hovering
554445856,Hovering
554627105,Hovering
554772583,Hovering
555098486,Taking-Off
555279452,Taking-Off
555451964,Taking-Off
555597779,Hovering
555866516,Hovering
556163151,Hovering
556365812,Hovering
556558522,Taking-Off
556690479,Hovering
556931071,Hovering
557133849,Taking-Off
557402565,Hovering
557583289,Hovering
557765533,Hovering
557901991,Hovering
558112908,Taking-Off
558247661,Hovering
558467071,Hovering
558612512,Hovering
558938400,Hovering
559235196,Hovering
559437843,Hovering
559706399,Taking-Off
559887338,Taking-Off
560032990,Taking-Off
560205824,Hovering
560398515,Hovering
560532456,Hovering
560771071,Taking-Off
560973862,Taking-Off
561242579,Taking-Off
561539146,Taking-Off
561741832,Taking-Off
561952887,Taking-Off
562125856,Hovering
562307111,Taking-Off
562452662,Hovering
562778541,Hovering
563075071,Hovering
563277830,Hovering
563546522,Hovering
563843071,Hovering
564045826,Hovering
564238513,Hovering
564372429,Hovering
564611071,Hovering
564813835,Hovering
565082599,Hovering
565379094,Hovering
565581828,Hovering
565792948,Hovering
565965888,Hovering
566147107,Hovering
566292405,Hovering
566618427,Hovering
566799338,Hovering
566971964,Hovering
567117944,Hovering
567386397,Hovering
567683071,Hovering
567886562,Hovering
568078636,Hovering
568212632,Hovering
568451070,Hovering
568653826,Hovering
568922661,Hovering
569084199,Hovering
569219070,Hovering
569421806,Hovering
569632885,Hovering
569805801,Hovering
569987070,Hovering
570132386,Hovering
570458644,Landing
570755086,Landing
570957842,Hovering
571226475,Hovering
571397829,Hovering
571532522,Hovering
571725776,Hovering
571918719,Hovering
572052417,Hovering
572291160,Hovering
572493775,Hovering
572762587,Hovering
573059068,Hovering
573261831,Hovering
573472947,Hovering
573645789,Hovering
573827069,Hovering
573972533,Hovering
574298478,Hovering
574595071,Hovering
574797775,Hovering
575066481,Hovering
575363070,Hovering
575565771,Hovering
575758506,Hovering
575892540,Hovering
576131071,Hovering
576333804,Hovering
576602585,Hovering
576899088,Hovering
577090393,Hovering
577312892,Hovering
577485792,Hovering
577667175,Hovering
577812424,Hovering
578138481,Hovering
578300199,Hovering
578435363,Hovering
578637835,Hovering
578906540,Hovering
579203111,Hovering
579405780,Hovering
579598518,Hovering
579732458,Hovering
579971105,Hovering
580173771,Hovering
580442616,Hovering
580604199,Hovering
580739236,Hovering
580942342,Hovering
581152875,Hovering
581325886,Hovering
581507071,Hovering
581652456,Hovering
581978479,Hovering
582275071,Hovering
582477777,Hovering
582746398,Hovering
582917781,Hovering
583052452,Hovering
583245771,Hovering
583438648,Hovering
583572445,Hovering
583811236,Hovering
584013836,Hovering
584282643,Hovering
584579078,Hovering
584781771,Hovering
584992876,Hovering
585165809,Taking-Off
585347071,Taking-Off
585492508,Hovering
585818629,Hovering
586115088,Hovering
586317818,Hovering
586586481,Hovering
586883075,Taking-Off
587085772,Hovering
587278512,Taking-Off
587412415,Hovering
587651088,Hovering
587853772,Hovering
588122584,Hovering
588419428,Taking-Off
588621772,Taking-Off
588832875,Taking-Off
589005799,Hovering
589187092,Hovering
589332453,Hovering
589658717,Hovering
589829833,Hovering
589964462,Hovering
590157775,Hovering
590426516,Hovering
590723072,Hovering
590925927,Hovering
591118644,Taking-Off
591252560,Taking-Off
591491072,Taking-Off
591693777,Taking-Off
591962585,Taking-Off
592124189,Taking-Off
592259156,Taking-Off
592461772,Taking-Off
592672969,Taking-Off
592845794,Hovering
593027168,Hovering
593172425,Taking-Off
593305089,Taking-Off
593498399,Taking-Off
593795255,Hovering
593998322,Hovering
594266487,Hovering
594447355,Hovering
594592935,Hovering
594765964,Taking-Off
594958522,Taking-Off
595092474,Taking-Off
595331385,Taking-Off
595533782,Hovering
595802619,Hovering
596099240,Hovering
596301805,Hovering
596512876,Hovering
596686029,Hovering
596867253,Hovering
597012394,Hovering
597338480,Hovering
597635243,Hovering
597837774,Hovering
598106480,Hovering
598403300,Hovering
598605773,Hovering
598798641,Hovering
598932416,Hovering
599171332,Hovering
599373776,Hovering
599642584,Hovering
599939331,Hovering
600141837,Hovering
600352970,Hovering
600526337,Hovering
600707198,Hovering
600852397,Hovering
601178423,Hovering
601368805,Hovering
601531999,Hovering
601677778,Hovering
601946477,Hovering
602243202,Hovering
602445787,Hovering
602638552,Hovering
602770504,Hovering
603011191,Hovering
603213932,Hovering
603482581,Hovering
603653848,Hovering
603788484,Hovering
603981776,Hovering
604192884,Hovering
604365796,Hovering
604547295,Hovering
604692464,Hovering
604824943,Hovering
605018484,Hovering
605315217,Hovering
605517835,Hovering
605786581,Hovering
605967348,Hovering
606112960,Hovering
606285922,Hovering
606478630,Hovering
606610443,Hovering
606851166,Hovering
607054433,Hovering
607322585,Hovering
607619114,Hovering
607821789,Hovering
608032920,Hovering
608206080,Hovering
608387158,Hovering
608532555,Hovering
608858491,Hovering
609155088,Hovering
609357776,Hovering
609626479,Hovering
609923243,Hovering
610125789,Hovering
610319122,Hovering
610450555,Hovering
610585079,Hovering
610747980,Hovering
610893849,Hovering
611162639,Hovering
611459084,Hovering
611661770,Hovering
611872875,Hovering
612045810,Hovering
612227153,Hovering
612372394,Hovering
612698478,Hovering
612889051,Hovering
613051981,Hovering
613197781,Hovering
613466480,Hovering
613763088,Hovering
613965787,Hovering
614158539,Hovering
614292417,Hovering
614531087,Hovering
614733772,Hovering
615002499,Taking-Off
615183391,Taking-Off
615365534,Taking-Off
615501776,Hovering
615712875,Taking-Off
615885833,Hovering
616067092,Taking-Off
616212459,Hovering
616538578,Hovering
616835078,Hovering
617037772,Hovering
617306526,Hovering
617487432,Taking-Off
617632955,Taking-Off
617805783,Hovering
617998942,Taking-Off
618132487,Hovering
618371089,Hovering
618573788,Taking-Off
618842617,Taking-Off
619139088,Taking-Off
619341895,Hovering
619553052,Hovering
619725912,Hovering
619907089,Hovering
620052547,Hovering
620378521,Hovering
620675162,Hovering
620877811,Hovering
621146479,Hovering
621443085,Hovering
621645842,Hovering
621838513,Hovering
621972529,Hovering
622211223,Hovering
622413779,Hovering
622682584,Hovering
622979092,Hovering
623181893,Hovering
623392877,Hovering
623566020,Hovering
623747082,Hovering
623892545,Hovering
624218428,Hovering
624389833,Hovering
624524422,Hovering
624717785,Hovering
624986614,Hovering
625283091,Hovering
625485771,Hovering
625678587,Hovering
625810479,Hovering
626051155,Hovering
626253804,Hovering
626522584,Hovering
626684189,Hovering
626819107,Hovering
627021957,Hovering
627232938,Climbing
627405799,Climbing
627587082,Climbing
627732500,Climbing
628058597,Climbing
628355083,Climbing
628557773,Climbing
628826813,Climbing
628988237,Climbing
629123073,Climbing
629325770,Climbing
629518508,Climbing
629650559,Climbing
629891089,Climbing
630094003,Climbing
630362782,Climbing
630659084,Climbing
630861925,Climbing
631072882,Climbing
631245828,Climbing
631427159,Climbing
631572494,Climbing
631898594,Climbing
632195091,Climbing
632398190,Climbing
632666738,Climbing
632963098,Climbing
633166310,Climbing
633358544,Climbing
633490480,Climbing
633731099,Climbing
633933779,Climbing
634202523,Climbing
634499085,Climbing
634701823,Climbing
634912887,Climbing
635085861,Climbing
635267071,Climbing
635412586,Climbing
635738474,Climbing
635900071,Climbing
636035084,Climbing
636237807,Climbing
636506487,Climbing
636803159,Climbing
637005884,Climbing
637198531,Climbing
637330479,Hovering
637571337,Hovering
637773834,Hovering
638042645,Hovering
638204199,Hovering
638339081,Hovering
638530403,Hovering
638752874,Hovering
638925801,Hovering
639107085,Hovering
639252505,Hovering
639578435,Hovering
639875085,Hovering
640077774,Hovering
640346517,Hovering
640517695,Hovering
640652422,Hovering
640845808,Hovering
641038644,Hovering
641170477,Hovering
641411085,Hovering
641613855,Hovering
641882758,Hovering
642179159,Hovering
642382000,Hovering
642593027,Hovering
642728008,Hovering
642947206,Hovering
643092790,Hovering
643418543,Hovering
643715082,Hovering
643917892,Hovering
644186479,Hovering
644483081,Hovering
644686012,Hovering
644878635,Hovering
645012627,Hovering
645251087,Hovering
645453771,Hovering
645722611,Hovering
646019082,Hovering
646222344,Hovering
646432936,Taking-Off
646567866,Hovering
646787085,Taking-Off
646932479,Hovering
647258489,Taking-Off
647420140,Taking-Off
647555157,Taking-Off
647757776,Taking-Off
648026482,Taking-Off
648323169,Taking-Off
648525851,Taking-Off
648718552,Taking-Off
648852519,Taking-Off
649091109,Taking-Off
649293887,Taking-Off
649562840,Taking-Off
649743282,Taking-Off
649915964,Taking-Off
650061773,Taking-Off
650272885,Taking-Off
650407747,Taking-Off
650627108,Taking-Off
650772399,Taking-Off
650904817,Taking-Off
651098482,Taking-Off
651395108,Taking-Off
651597902,Taking-Off
651866626,Taking-Off
652057053,Taking-Off
652192931,Taking-Off
652365787,Taking-Off
652558584,Taking-Off
652692452,Hovering
652931156,Hovering
653133786,Taking-Off
653402580,Hovering
653699157,Hovering
653901839,Taking-Off
654113053,Taking-Off
654285797,Taking-Off
654467079,Taking-Off
654612668,Taking-Off
654938668,Taking-Off
655235079,Taking-Off
655437774,Hovering
655706513,Hovering
656003088,Taking-Off
656205809,Hovering
656398511,Hovering
656532473,Hovering
656771080,Hovering
656973895,Hovering
657242815,Hovering
657539088,Hovering
657741780,Hovering
657952909,Hovering
658087696,Hovering
658307155,Hovering
658452426,Hovering
658778482,Hovering
658959331,Hovering
659131964,Hovering
659278377,Hovering
659546542,Hovering
659843088,Hovering
660045786,Hovering
660238517,Hovering
660372421,Hovering
660611080,Hovering
660813813,Hovering
661082558,Hovering
661253862,Hovering
661388447,Hovering
661581961,Hovering
661792873,Hovering
661927847,Hovering
662147082,Hovering
662292456,Hovering
662618619,Hovering
662915082,Hovering
663117892,Hovering
663386481,Hovering
663577115,Hovering
663712922,Hovering
663885887,Hovering
664078509,Hovering
664212421,Taking-Off
664451085,Taking-Off
664653842,Taking-Off
664922871,Hovering
665219188,Hovering
665421780,Taking-Off
665632877,Taking-Off
665806368,Taking-Off
665987082,Taking-Off
666132399,Taking-Off
666458650,Taking-Off
666755213,Taking-Off
666957789,Taking-Off
667226490,Taking-Off
667523084,Taking-Off
667725782,Hovering
667918522,Taking-Off
668052490,Hovering
668291088,Hovering
668493992,Hovering
668762586,Taking-Off
669059216,Taking-Off
669261784,Taking-Off
669472997,Taking-Off
669645923,Hovering
669827082,Hovering
669972506,Hovering
670298709,Hovering
670479348,Hovering
670651965,Hovering
670797859,Hovering
671066595,Hovering
671363085,Hovering
671565949,Hovering
671758522,Hovering
671892455,Hovering
672131085,Hovering
672334459,Hovering
672602604,Hovering
672783294,Hovering
672975234,Hovering
673313128,Hovering
673485839,Landing
673667084,Landing
673812434,Hovering
674138672,Hovering
674435159,Hovering
674637816,Hovering
674906607,Hovering
675087343,Hovering
675232929,Hovering
675405849,Hovering
675599119,Hovering
675732527,Hovering
675971156,Hovering
676173825,Hovering
676442597,Hovering
676739078,Hovering
676941862,Hovering
677152886,Hovering
677325938,Hovering
677507147,Hovering
677652429,Hovering
677978594,Hovering
678275181,Hovering
678477783,Hovering
678746481,Landing
679043076,Landing
679245776,Hovering
679438573,Hovering
679572455,Hovering
679714548,Hovering
679877533,Hovering
680013781,Hovering
680282746,Hovering
680579182,Hovering
680781887,Hovering
680992947,Hovering
681165839,Hovering
681347158,Hovering
681492686,Hovering
681818660,Hovering
682018531,Hovering
682181533,Hovering
682317785,Hovering
682586720,Hovering
682883077,Hovering
683085783,Hovering
683278554,Hovering
683412830,Hovering
683651145,Hovering
683853787,Hovering
684122515,Hovering
684312982,Hovering
684475964,Hovering
684621779,Hovering
684832877,Hovering
685005811,Hovering
685187146,Hovering
685332752,Hovering
685474538,Hovering
685658694,Hovering
685955072,Hovering
686157876,Hovering
686426714,Hovering
686626531,Hovering
686799241,Hovering
687118565,Hovering
687252464,Hovering
687491082,Hovering
687693788,Hovering
687962758,Hovering
688259104,Hovering
688462155,Hovering
688672886,Hovering
688807692,Hovering
689027225,Hovering
689172495,Hovering
689498482,Hovering
689795149,Hovering
689997781,Hovering
690266687,Hovering
690563152,Hovering
690765817,Hovering
690958543,Hovering
691092455,Hovering
691234599,Hovering
691407234,Hovering
691802838,Hovering
692099184,Hovering
692301783,Hovering
692512914,Hovering
692686068,Hovering
692867150,Hovering
693012546,Hovering
693338400,Hovering
693529079,Hovering
693701533,Hovering
693837788,Hovering
694106400,Hovering
694403081,Hovering
694605783,Hovering
694798532,Hovering
694932454,Hovering
695171083,Hovering
695373778,Hovering
695642637,Hovering
695823343,Hovering
696015235,Hovering
696352993,Hovering
696525924,Hovering
696707190,Hovering
696852638,Hovering
696984938,Hovering
697178887,Hovering
697475086,Hovering
697677781,Hovering
697946479,Hovering
698127331,Hovering
698272990,Hovering
698446309,Hovering
698638556,Hovering
698772444,Hovering
699011155,Hovering
699213779,Hovering
699482511,Hovering
699779078,Hovering
699980131,Hovering
700192959,Hovering
700365807,Hovering
700547151,Hovering
700692428,Hovering
701018481,Hovering
701315259,Hovering
701517789,Taking-Off
701786483,Taking-Off
702083081,Hovering
702285842,Hovering
702478515,Hovering
702612528,Hovering
702851085,Taking-Off
703053785,Hovering
703322597,Hovering
703619193,Hovering
703821781,Hovering
704032884,Hovering
704205806,Hovering
704387126,Hovering
704532400,Hovering
704858655,Hovering
705039384,Hovering
705211964,Hovering
705357776,Hovering
705626533,Hovering
705923064,Hovering
706125807,Taking-Off
706318578,Taking-Off
706452454,Hovering
706691162,Hovering
706893783,Hovering
707162509,Landing
707333683,Landing
707468464,Landing
707661833,Hovering
707872980,Hovering
708045792,Hovering
708227106,Hovering
708372542,Hovering
708505073,Hovering
708698485,Hovering
708995079,Hovering
709197781,Hovering
709466395,Hovering
709647331,Hovering
709792892,Hovering
709965773,Hovering
710158515,Hovering
710290731,Hovering
710531085,Hovering
710733808,Hovering
711002521,Hovering
711299074,Hovering
711502304,Hovering
711712877,Hovering
711885806,Hovering
712067148,Hovering
712212495,Hovering
712538580,Hovering
712835085,Hovering
713037903,Hovering
713306667,Hovering
713603075,Hovering
713805788,Hovering
713996821,Hovering
714130480,Hovering
714371085,Hovering
714573778,Hovering
714842459,Hovering
715139064,Hovering
715341776,Hovering
715553101,Hovering
715726018,Hovering
715907161,Hovering
716052520,Hovering
716378483,Hovering
716569053,Hovering
716741533,Hovering
716877780,Hovering
717146482,Hovering
717443202,Hovering
717645782,Hovering
717838512,Hovering
717972483,Hovering
718211363,Hovering
718413841,Hovering
718682570,Hovering
718863331,Hovering
719045534,Hovering
719181772,Hovering
719392876,Hovering
719565795,Hovering
719747084,Hovering
719892427,Hovering
720024817,Hovering
720218458,Hovering
720515068,Hovering
720717808,Hovering
720986482,Hovering
721176927,Hovering
721312948,Hovering
721485781,Hovering
721678516,Hovering
721812462,Hovering
722051084,Hovering
722253780,Hovering
722522596,Hovering
722819142,Hovering
723021774,Hovering
723233102,Hovering
723405803,Hovering
723587085,Hovering
723732507,Hovering
724058714,Hovering
724355345,Hovering
724558303,Taking-Off
724826492,Taking-Off
725123082,Taking-Off
725325777,Hovering
725518533,Hovering
725652462,Hovering
725891082,Hovering
726093817,Hovering
726362429,Hovering
726659081,Hovering
726861886,Hovering
727072934,Hovering
727245799,Hovering
727427081,Hovering
727572465,Hovering
727898480,Hovering
728060188,Hovering
728195158,Hovering
728397776,Hovering
728666484,Hovering
728963075,Hovering
729165841,Hovering
729358516,Hovering
729492528,Hovering
729731067,Hovering
729933909,Hovering
730202659,Hovering
730364237,Hovering
730499057,Hovering
730701813,Hovering
730912881,Hovering
731086355,Landing
731267064,Landing
731412430,Landing
731738478,Hovering
732035063,Hovering
732237898,Hovering
732506424,Hovering
732677841,Hovering
732812446,Hovering
733005901,Hovering
733198615,Hovering
733332482,Hovering
733571154,Hovering
733773953,Hovering
734042621,Hovering
734339064,Hovering
734542022,Hovering
734752939,Hovering
734925795,Hovering
735107068,Hovering
735252440,Hovering
735578631,Hovering
735875091,Hovering
736077934,Hovering
736346580,Hovering
736643068,Hovering
736845891,Hovering
737038517,Hovering
737172532,Hovering
737411075,Hovering
737614427,Hovering
737882426,Hovering
738179081,Hovering
738381889,Hovering
738592875,Hovering
738765796,Hovering
738947139,Hovering
739092434,Hovering
739418400,Hovering
739580189,Hovering
739715092,Hovering
739917961,Hovering
740186602,Hovering
740483085,Hovering
740685936,Hovering
740879151,Hovering
741010480,Hovering
741251081,Hovering
741453896,Hovering
741722511,Hovering
741884189,Hovering
742019081,Hovering
742221892,Hovering
742432977,Hovering
742605854,Hovering
742787068,Hovering
742932601,Hovering
743258481,Hovering
743555068,Hovering
743757855,Hovering
744026654,Hovering
744197696,Hovering
744332424,Hovering
744525849,Hovering
744718522,Hovering
744850481,Hovering
745091068,Hovering
745293898,Hovering
745562809,Hovering
745859075,Hovering
746061860,Hovering
746272875,Hovering
746445804,Hovering
746627068,Hovering
746772433,Hovering
747098599,Hovering
747395185,Hovering
747597784,Hovering
747866480,Hovering
748163208,Hovering
748365775,Hovering
748558558,Hovering
748692461,Hovering
748931188,Hovering
749133773,Hovering
749402506,Hovering
749699308,Hovering
749901890,Hovering
750112991,Hovering
750285912,Hovering
750467222,Hovering
750612623,Hovering
750938567,Hovering
751119384,Hovering
751301533,Hovering
751437783,Hovering
751706409,Hovering
752003241,Hovering
752205782,Taking-Off
752398561,Taking-Off
752532414,Hovering
752771152,Hovering
752973781,Hovering
753242515,Taking-Off
753423294,Hovering
753615234,Hovering
753952939,Hovering
754087684,Hovering
754307135,Hovering
754452393,Hovering
754778426,Hovering
755075220,Hovering
755277891,Hovering
755546514,Hovering
755737053,Hovering
755872890,Hovering
756045878,Taking-Off
756238554,Taking-Off
756372482,Taking-Off
756611157,Taking-Off
756813785,Hovering
757082452,Hovering
757379159,Hovering
757581785,Hovering
757792909,Hovering
757965802,Hovering
758147210,Hovering
758292497,Hovering
758618400,Hovering
758915121,Hovering
759117788,Hovering
759386397,Hovering
759683066,Hovering
759885896,Hovering
760078655,Hovering
760210445,Hovering
760451142,Hovering
760653815,Hovering
760922424,Hovering
761219069,Hovering
761410421,Hovering
761632938,Hovering
761806068,Hovering
761987069,Hovering
762132475,Hovering
762458409,Hovering
762629785,Hovering
762764568,Hovering
762957906,Hovering
763226517,Hovering
763523085,Hovering
763726574,Hovering
763918689,Hovering
764050506,Hovering
764291065,Hovering
764493898,Hovering
764762771,Hovering
764933833,Hovering
765068648,Hovering
765261899,Hovering
765472993,Hovering
765645953,Hovering
765827147,Hovering
765972578,Hovering
766298516,Hovering
766595065,Hovering
766798242,Hovering
767066583,Hovering
767237785,Hovering
767372489,Hovering
767566012,Hovering
767758706,Hovering
767890445,Hovering
768131066,Hovering
768333904,Hovering
768602545,Hovering
768899086,Hovering
769101908,Hovering
769312993,Hovering
769486110,Hovering
769667065,Hovering
769812660,Hovering
770138669,Hovering
770435065,Hovering
770637936,Hovering
770906557,Hovering
771203140,Hovering
771405901,Hovering
771598640,Hovering
771730443,Hovering
771971194,Hovering
772173959,Hovering
772442646,Hovering
772739069,Hovering
772941898,Hovering
773153002,Hovering
773287777,Hovering
773507082,Hovering
773652579,Hovering
773978556,Hovering
774149898,Hovering
774284423,Hovering
774478118,Hovering
774746563,Hovering
775043059,Hovering
775246013,Hovering
775438636,Hovering
775570445,Hovering
775811059,Hovering
776013928,Hovering
