Tick#,Operating_Phase
406930504,Taking-Off
407171095,Taking-Off
407374056,Taking-Off
407642689,Taking-Off
407813820,Taking-Off
407948603,Taking-Off
408141884,Taking-Off
408353017,Taking-Off
408525899,Taking-Off
408707200,Taking-Off
408852576,Taking-Off
408985061,Taking-Off
409178601,Taking-Off
409475126,Taking-Off
409677836,Taking-Off
409946519,Taking-Off
410127433,Taking-Off
410273029,Taking-Off
410445767,Taking-Off
410638549,Taking-Off
410770443,Taking-Off
411011204,Taking-Off
411214331,Taking-Off
411482583,Taking-Off
411779115,Taking-Off
411981829,Taking-Off
412192948,Taking-Off
412365792,Taking-Off
412547195,Taking-Off
412692458,Taking-Off
413018478,Resting
413315071,Resting
413517765,Taking-Off
413786469,Taking-Off
414083358,Taking-Off
414285895,Taking-Off
414479119,Taking-Off
414610455,Taking-Off
414744981,Taking-Off
414908002,Taking-Off
415053762,Taking-Off
415322687,Taking-Off
415619171,Taking-Off
415821761,Taking-Off
416032867,Taking-Off
416205823,Taking-Off
416387206,Taking-Off
416532398,Taking-Off
416858472,Taking-Off
417049051,Taking-Off
417221544,Taking-Off
417357830,Taking-Off
417626535,Taking-Off
417923153,Taking-Off
418125773,Taking-Off
418318546,Taking-Off
418450443,Taking-Off
418691137,Taking-Off
418893901,Taking-Off
419162706,Taking-Off
419343330,Taking-Off
419516008,Taking-Off
419661780,Taking-Off
419872876,Taking-Off
420045870,Taking-Off
420227136,Taking-Off
420372543,Taking-Off
420698746,Taking-Off
420995159,Taking-Off
421197932,Taking-Off
421466597,Taking-Off
421657004,Taking-Off
421793033,Taking-Off
421965894,Taking-Off
422158635,Taking-Off
422290442,Taking-Off
422531068,Taking-Off
422733963,Taking-Off
423002757,Taking-Off
423299179,Taking-Off
423501895,Taking-Off
423712994,Taking-Off
423885920,Taking-Off
424067069,Taking-Off
424212594,Taking-Off
424538518,Taking-Off
424835099,Taking-Off
425037890,Taking-Off
425306604,Taking-Off
425603158,Taking-Off
425805890,Taking-Off
425998643,Taking-Off
426130443,Taking-Off
426264925,Taking-Off
426437536,Taking-Off
426573921,Taking-Off
426842902,Taking-Off
427139256,Taking-Off
427341901,Taking-Off
427552990,Taking-Off
427725909,Taking-Off
427907077,Taking-Off
428052654,Taking-Off
428378830,Taking-Off
428569124,Taking-Off
428741544,Taking-Off
428877907,Taking-Off
429146600,Taking-Off
429443083,Taking-Off
429645890,Taking-Off
429839120,Taking-Off
429970443,Taking-Off
430211078,Taking-Off
430413893,Taking-Off
430682854,Taking-Off
430863295,Taking-Off
431045535,Taking-Off
431181927,Taking-Off
431393058,Taking-Off
431565946,Taking-Off
431747076,Taking-Off
431892603,Taking-Off
432218541,Taking-Off
432515517,Taking-Off
432717886,Taking-Off
432986647,Taking-Off
433167338,Taking-Off
433313074,Taking-Off
433485951,Taking-Off
433678665,Taking-Off
433810504,Taking-Off
434051322,Taking-Off
434253773,Taking-Off
434522548,Taking-Off
434819256,Taking-Off
435021766,Taking-Off
435233141,Taking-Off
435367713,Taking-Off
435587100,Taking-Off
435732532,Taking-Off
436058566,Taking-Off
436355195,Taking-Off
436557803,Taking-Off
436826531,Taking-Off
437123070,Taking-Off
437326298,Taking-Off
437518575,Taking-Off
437650443,Taking-Off
437891149,Taking-Off
438093773,Taking-Off
438362631,Taking-Off
438659325,Taking-Off
438861836,Taking-Off
439072951,Taking-Off
439245792,Taking-Off
439427200,Taking-Off
439572457,Taking-Off
439898531,Taking-Off
440089122,Taking-Off
440271237,Taking-Off
440666853,Taking-Off
440963181,Taking-Off
441165809,Taking-Off
441358516,Taking-Off
441490504,Taking-Off
441731142,Taking-Off
441933771,Taking-Off
442202857,Taking-Off
442383392,Taking-Off
442565544,Taking-Off
442701780,Taking-Off
442912912,Taking-Off
443085796,Taking-Off
443267227,Taking-Off
443412501,Taking-Off
443554479,Taking-Off
443738628,Taking-Off
444035069,Taking-Off
444237953,Taking-Off
444506695,Taking-Off
444697003,Taking-Off
444833092,Taking-Off
445005773,Taking-Off
445198520,Taking-Off
445330443,Taking-Off
445571069,Taking-Off
445773888,Taking-Off
446042692,Taking-Off
446339176,Taking-Off
446541808,Taking-Off
446753112,Taking-Off
446925860,Taking-Off
447107197,Taking-Off
447252589,Taking-Off
447578597,Taking-Off
447875095,Taking-Off
448077888,Taking-Off
448346597,Taking-Off
448643262,Taking-Off
448845894,Taking-Off
449038667,Taking-Off
449170610,Taking-Off
449314384,Taking-Off
449467966,Taking-Off
449613953,Taking-Off
449882765,Taking-Off
450179210,Taking-Off
450382417,Taking-Off
450592993,Taking-Off
450727776,Taking-Off
450947174,Taking-Off
451092856,Taking-Off
451418597,Taking-Off
451609058,Taking-Off
451781544,Taking-Off
451917892,Taking-Off
452186605,Taking-Off
452483218,Taking-Off
452685892,Taking-Off
452878641,Taking-Off
453010560,Taking-Off
453251132,Taking-Off
453453890,Taking-Off
453722877,Taking-Off
453903337,Taking-Off
454085542,Taking-Off
454220119,Taking-Off
454432992,Taking-Off
454605918,Taking-Off
454787136,Taking-Off
454932646,Taking-Off
455258659,Taking-Off
455555136,Taking-Off
455757782,Taking-Off
456026513,Taking-Off
456207345,Taking-Off
456352911,Taking-Off
456525926,Taking-Off
456718665,Taking-Off
456850743,Taking-Off
457091071,Taking-Off
457293772,Taking-Off
457562581,Taking-Off
457859146,Taking-Off
458061767,Taking-Off
458273309,Taking-Off
458445787,Taking-Off
458627071,Taking-Off
458772487,Taking-Off
459098484,Taking-Off
459395196,Taking-Off
459597771,Taking-Off
459866475,Taking-Off
460163071,Taking-Off
460365966,Taking-Off
460558611,Taking-Off
460690504,Taking-Off
460931071,Taking-Off
461133809,Taking-Off
461402754,Taking-Off
461699152,Taking-Off
461901767,Taking-Off
462112880,Taking-Off
462285789,Taking-Off
462467070,Taking-Off
462612450,Taking-Off
462938427,Taking-Off
463128980,Taking-Off
463301535,Taking-Off
463438298,Taking-Off
463706404,Taking-Off
464003075,Taking-Off
464205770,Taking-Off
464398716,Taking-Off
464530443,Taking-Off
464771149,Taking-Off
464973775,Taking-Off
465242753,Taking-Off
465413875,Taking-Off
465548430,Taking-Off
465741831,Taking-Off
465952938,Taking-Off
466125827,Taking-Off
466307202,Taking-Off
466452471,Taking-Off
466584992,Taking-Off
466778658,Taking-Off
467075076,Taking-Off
467277891,Taking-Off
467546769,Taking-Off
467736925,Taking-Off
467873057,Taking-Off
468045894,Taking-Off
468238640,Taking-Off
468370510,Taking-Off
468611072,Taking-Off
468813896,Taking-Off
469082734,Taking-Off
469379180,Taking-Off
469581775,Taking-Off
469792878,Taking-Off
469966320,Taking-Off
470147150,Taking-Off
470292463,Taking-Off
470618772,Taking-Off
470915086,Taking-Off
471117876,Taking-Off
471386767,Taking-Off
471683072,Taking-Off
471885892,Taking-Off
472078632,Taking-Off
472210443,Taking-Off
472451076,Taking-Off
472653897,Taking-Off
472922743,Taking-Off
473219072,Taking-Off
473421773,Taking-Off
473632884,Taking-Off
473805848,Taking-Off
473987106,Taking-Off
474132532,Taking-Off
474458598,Taking-Off
474639482,Taking-Off
474821535,Taking-Off
474957774,Taking-Off
475226478,Taking-Off
475523211,Taking-Off
475725896,Taking-Off
475918631,Taking-Off
476050443,Taking-Off
476291071,Taking-Off
476494396,Taking-Off
476762640,Taking-Off
476943338,Taking-Off
477125536,Taking-Off
477261897,Taking-Off
477473001,Taking-Off
477645913,Taking-Off
477827071,Taking-Off
477972597,Taking-Off
478105032,Taking-Off
478298596,Taking-Off
478595071,Taking-Off
478797891,Taking-Off
479066543,Taking-Off
479257051,Taking-Off
479393112,Taking-Off
479565887,Taking-Off
479759256,Taking-Off
479890443,Taking-Off
480131072,Taking-Off
480333890,Taking-Off
480602729,Taking-Off
480899148,Taking-Off
481102268,Taking-Off
481312998,Taking-Off
481486057,Taking-Off
481667076,Taking-Off
481812702,Taking-Off
482138660,Taking-Off
482435335,Taking-Off
482637892,Taking-Off
482906595,Taking-Off
483203140,Taking-Off
483405886,Taking-Off
483596851,Taking-Off
483730443,Taking-Off
483971152,Taking-Off
484173881,Taking-Off
484442575,Taking-Off
484739135,Taking-Off
484941766,Taking-Off
485152945,Taking-Off
485325791,Taking-Off
485507069,Taking-Off
485652467,Taking-Off
485978455,Taking-Off
486159356,Taking-Off
486351246,Taking-Off
486746575,Taking-Off
487043100,Taking-Off
487245830,Taking-Off
487438522,Taking-Off
487570503,Taking-Off
487811071,Taking-Off
488014004,Taking-Off
488282582,Taking-Off
488453833,Taking-Off
488588837,Taking-Off
488781771,Taking-Off
488992895,Taking-Off
489165792,Taking-Off
489347332,Taking-Off
489492458,Taking-Off
489624815,Taking-Off
489818599,Taking-Off
490115139,Taking-Off
490317890,Taking-Off
490586545,Taking-Off
490767338,Taking-Off
490913040,Taking-Off
491085802,Taking-Off
491278572,Taking-Off
491410443,Taking-Off
491651240,Taking-Off
491853766,Taking-Off
492122581,Taking-Off
492419072,Taking-Off
492621832,Taking-Off
492832968,Taking-Off
493005789,Taking-Off
493187175,Taking-Off
493332544,Taking-Off
493658480,Resting
493955136,Taking-Off
494157780,Taking-Off
494426422,Taking-Off
494723068,Taking-Off
494925884,Taking-Off
495118623,Taking-Off
495250543,Taking-Off
495394489,Taking-Off
495538370,Taking-Off
495693894,Taking-Off
495962615,Taking-Off
496259068,Taking-Off
496461806,Taking-Off
496672876,Taking-Off
496845798,Taking-Off
497027195,Taking-Off
497172699,Taking-Off
497498597,Taking-Off
497689051,Taking-Off
497842370,Taking-Off
497997973,Taking-Off
498266659,Resting
498563163,Resting
498765886,Resting
498958709,Resting
499090549,Taking-Off
499331135,Taking-Off
499533905,Taking-Off
499802701,Taking-Off
499983288,Taking-Off
500155966,Taking-Off
500301893,Taking-Off
500512992,Taking-Off
500686114,Taking-Off
500867334,Taking-Off
501012725,Taking-Off
501145127,Taking-Off
501338861,Taking-Off
501635067,Taking-Off
501837891,Taking-Off
502106604,Taking-Off
502297051,Taking-Off
502433048,Taking-Off
502606306,Taking-Off
502798516,Taking-Off
502930497,Taking-Off
503171067,Taking-Off
503374078,Taking-Off
503642758,Taking-Off
503939094,Taking-Off
504142002,Taking-Off
504352991,Taking-Off
504526033,Taking-Off
504707072,Taking-Off
504852714,Taking-Off
505178601,Taking-Off
505475079,Taking-Off
505677890,Taking-Off
505946636,Taking-Off
506243078,Taking-Off
506445931,Taking-Off
506638631,Taking-Off
506770443,Taking-Off
506914572,Taking-Off
507087245,Taking-Off
507482872,Taking-Off
507779145,Taking-Off
507981903,Taking-Off
508193027,Taking-Off
508366030,Taking-Off
508547078,Taking-Off
508692711,Taking-Off
509018659,Taking-Off
509209051,Taking-Off
509391245,Taking-Off
509786768,Taking-Off
510083072,Taking-Off
510285901,Taking-Off
510478675,Taking-Off
510610443,Taking-Off
510851072,Taking-Off
511053937,Taking-Off
511322695,Taking-Off
511503300,Taking-Off
511695279,Taking-Off
512033060,Taking-Off
512205968,Taking-Off
512387071,Taking-Off
512532593,Taking-Off
512665024,Taking-Off
512858597,Taking-Off
513155145,Taking-Off
513357894,Taking-Off
513626616,Taking-Off
513826387,Taking-Off
513989536,Taking-Off
514125951,Taking-Off
514318635,Taking-Off
514450503,Taking-Off
514691067,Taking-Off
514893897,Taking-Off
515162694,Taking-Off
515459143,Taking-Off
515650400,Taking-Off
515872999,Taking-Off
516045946,Taking-Off
516227067,Taking-Off
516372587,Taking-Off
516698823,Taking-Off
516995067,Taking-Off
517198013,Taking-Off
517466768,Taking-Off
517763074,Taking-Off
517965890,Taking-Off
518158686,Taking-Off
518290443,Taking-Off
518424931,Taking-Off
518597544,Taking-Off
518733891,Taking-Off
519002709,Taking-Off
519299071,Taking-Off
519501955,Taking-Off
519713054,Taking-Off
519885918,Taking-Off
520067066,Taking-Off
520212609,Taking-Off
520538638,Taking-Off
520738387,Taking-Off
520901544,Taking-Off
521038074,Taking-Off
521306595,Taking-Off
521603145,Taking-Off
521805890,Taking-Off
521998650,Taking-Off
522130503,Taking-Off
522371065,Taking-Off
522573884,Taking-Off
522842691,Taking-Off
523033011,Taking-Off
523205536,Taking-Off
523341780,Taking-Off
523552881,Taking-Off
523725831,Taking-Off
523907161,Taking-Off
524052466,Taking-Off
524378547,Taking-Off
524675071,Taking-Off
524878007,Taking-Off
525146657,Taking-Off
525327425,Taking-Off
525473072,Taking-Off
525645810,Taking-Off
525838514,Taking-Off
525970443,Taking-Off
526211072,Taking-Off
526413965,Taking-Off
526682847,Taking-Off
526979071,Taking-Off
527181926,Taking-Off
527392990,Taking-Off
527566034,Taking-Off
527747196,Taking-Off
527892651,Taking-Off
528218767,Taking-Off
528515323,Taking-Off
528718458,Taking-Off
528986767,Taking-Off
529283145,Taking-Off
529485897,Taking-Off
529678633,Taking-Off
529810443,Taking-Off
530051072,Taking-Off
530254084,Taking-Off
530522916,Taking-Off
530819072,Taking-Off
531021923,Taking-Off
531232993,Taking-Off
531405953,Taking-Off
531587078,Taking-Off
531732589,Taking-Off
532058685,Taking-Off
532239425,Taking-Off
532421535,Taking-Off
532558014,Taking-Off
532826598,Taking-Off
533123071,Taking-Off
533325895,Taking-Off
533518669,Taking-Off
533650443,Taking-Off
533891343,Taking-Off
534093903,Taking-Off
534362874,Taking-Off
534543171,Taking-Off
534735384,Taking-Off
535072993,Taking-Off
535246545,Taking-Off
535427093,Taking-Off
535572650,Taking-Off
535898867,Taking-Off
536195071,Taking-Off
536397925,Taking-Off
536666604,Taking-Off
536847464,Taking-Off
536993033,Taking-Off
537165889,Taking-Off
537358629,Taking-Off
537490442,Taking-Off
537731196,Taking-Off
537933888,Taking-Off
538202936,Taking-Off
538499072,Taking-Off
538701903,Taking-Off
538913061,Taking-Off
539085916,Taking-Off
539267079,Taking-Off
539412585,Taking-Off
539738597,Taking-Off
540035146,Taking-Off
540237896,Taking-Off
540506802,Taking-Off
540803079,Taking-Off
541005983,Taking-Off
541198652,Taking-Off
541330511,Taking-Off
541571082,Taking-Off
541774425,Taking-Off
542042696,Taking-Off
542339071,Taking-Off
542542071,Taking-Off
542753025,Taking-Off
542925910,Taking-Off
543107072,Taking-Off
543252623,Taking-Off
543578603,Taking-Off
543759438,Taking-Off
543951244,Taking-Off
544346774,Taking-Off
544643071,Taking-Off
544845889,Taking-Off
545039310,Taking-Off
545170443,Taking-Off
545411145,Taking-Off
545613888,Taking-Off
545882736,Taking-Off
546063170,Taking-Off
546255234,Taking-Off
546593058,Taking-Off
546765906,Taking-Off
546947064,Taking-Off
547092581,Taking-Off
547418883,Taking-Off
547715082,Taking-Off
547917779,Taking-Off
548186479,Taking-Off
548367338,Taking-Off
548512885,Taking-Off
548685780,Taking-Off
548878545,Taking-Off
549010504,Taking-Off
549251092,Taking-Off
549453896,Resting
549722643,Taking-Off
550019071,Taking-Off
550221775,Resting
550432894,Resting
550605792,Resting
550787258,Resting
550932460,Taking-Off
551258604,Taking-Off
551555200,Taking-Off
551757836,Taking-Off
552026540,Taking-Off
552323074,Taking-Off
552525777,Taking-Off
552718515,Taking-Off
552850442,Taking-Off
553091074,Taking-Off
553293777,Taking-Off
553562590,Taking-Off
553859136,Taking-Off
554061776,Taking-Off
554272891,Resting
554445856,Taking-Off
554627105,Resting
554772583,Resting
555098486,Resting
555279452,Resting
555451964,Taking-Off
555597779,Taking-Off
555866516,Taking-Off
556163151,Taking-Off
556365812,Taking-Off
556558522,Taking-Off
556690479,Taking-Off
556931071,Taking-Off
557133849,Taking-Off
557402565,Taking-Off
557583289,Taking-Off
557765533,Taking-Off
557901991,Taking-Off
558112908,Taking-Off
558247661,Taking-Off
558467071,Taking-Off
558612512,Taking-Off
558938400,Taking-Off
559235196,Taking-Off
559437843,Taking-Off
559706399,Taking-Off
559887338,Resting
560032990,Resting
560205824,Taking-Off
560398515,Resting
560532456,Taking-Off
560771071,Resting
560973862,Taking-Off
561242579,Taking-Off
561539146,Taking-Off
561741832,Taking-Off
561952887,Taking-Off
562125856,Taking-Off
562307111,Taking-Off
562452662,Taking-Off
562778541,Taking-Off
563075071,Taking-Off
563277830,Taking-Off
563546522,Taking-Off
563843071,Taking-Off
564045826,Taking-Off
564238513,Taking-Off
564372429,Taking-Off
564611071,Taking-Off
564813835,Taking-Off
565082599,Taking-Off
565379094,Taking-Off
565581828,Taking-Off
565792948,Taking-Off
565965888,Taking-Off
566147107,Taking-Off
566292405,Taking-Off
566618427,Taking-Off
566799338,Taking-Off
566971964,Taking-Off
567117944,Taking-Off
567386397,Taking-Off
567683071,Taking-Off
567886562,Taking-Off
568078636,Taking-Off
568212632,Taking-Off
568451070,Taking-Off
568653826,Taking-Off
568922661,Taking-Off
569084199,Taking-Off
569219070,Taking-Off
569421806,Taking-Off
569632885,Taking-Off
569805801,Taking-Off
569987070,Taking-Off
570132386,Taking-Off
570458644,Taking-Off
570755086,Taking-Off
570957842,Taking-Off
571226475,Taking-Off
571397829,Taking-Off
571532522,Taking-Off
571725776,Taking-Off
571918719,Taking-Off
572052417,Taking-Off
572291160,Taking-Off
572493775,Resting
572762587,Taking-Off
573059068,Taking-Off
573261831,Taking-Off
573472947,Taking-Off
573645789,Taking-Off
573827069,Taking-Off
573972533,Taking-Off
574298478,Taking-Off
574595071,Taking-Off
574797775,Taking-Off
575066481,Taking-Off
575363070,Taking-Off
575565771,Taking-Off
575758506,Taking-Off
575892540,Taking-Off
576131071,Taking-Off
576333804,Taking-Off
576602585,Taking-Off
576899088,Taking-Off
577090393,Taking-Off
577312892,Taking-Off
577485792,Taking-Off
577667175,Taking-Off
577812424,Taking-Off
578138481,Taking-Off
578300199,Taking-Off
578435363,Taking-Off
578637835,Taking-Off
578906540,Taking-Off
579203111,Taking-Off
579405780,Taking-Off
579598518,Taking-Off
579732458,Taking-Off
579971105,Taking-Off
580173771,Taking-Off
580442616,Taking-Off
580604199,Taking-Off
580739236,Taking-Off
580942342,Taking-Off
581152875,Taking-Off
581325886,Taking-Off
581507071,Taking-Off
581652456,Taking-Off
581978479,Taking-Off
582275071,Taking-Off
582477777,Taking-Off
582746398,Taking-Off
582917781,Taking-Off
583052452,Taking-Off
583245771,Taking-Off
583438648,Taking-Off
583572445,Taking-Off
583811236,Taking-Off
584013836,Taking-Off
584282643,Taking-Off
584579078,Taking-Off
584781771,Taking-Off
584992876,Taking-Off
585165809,Taking-Off
585347071,Taking-Off
585492508,Taking-Off
585818629,Taking-Off
586115088,Taking-Off
586317818,Taking-Off
586586481,Taking-Off
586883075,Taking-Off
587085772,Taking-Off
587278512,Taking-Off
587412415,Taking-Off
587651088,Taking-Off
587853772,Taking-Off
588122584,Taking-Off
588419428,Taking-Off
588621772,Taking-Off
588832875,Taking-Off
589005799,Taking-Off
589187092,Taking-Off
589332453,Taking-Off
589658717,Taking-Off
589829833,Taking-Off
589964462,Taking-Off
590157775,Taking-Off
590426516,Taking-Off
590723072,Taking-Off
590925927,Taking-Off
591118644,Taking-Off
591252560,Taking-Off
591491072,Taking-Off
591693777,Taking-Off
591962585,Taking-Off
592124189,Taking-Off
592259156,Taking-Off
592461772,Taking-Off
592672969,Taking-Off
592845794,Taking-Off
593027168,Taking-Off
593172425,Taking-Off
593305089,Taking-Off
593498399,Taking-Off
593795255,Taking-Off
593998322,Taking-Off
594266487,Taking-Off
594447355,Taking-Off
594592935,Taking-Off
594765964,Taking-Off
594958522,Taking-Off
595092474,Taking-Off
595331385,Taking-Off
595533782,Taking-Off
595802619,Taking-Off
596099240,Taking-Off
596301805,Taking-Off
596512876,Taking-Off
596686029,Taking-Off
596867253,Taking-Off
597012394,Taking-Off
597338480,Taking-Off
597635243,Taking-Off
597837774,Taking-Off
598106480,Taking-Off
598403300,Taking-Off
598605773,Taking-Off
598798641,Taking-Off
598932416,Taking-Off
599171332,Taking-Off
599373776,Taking-Off
599642584,Taking-Off
599939331,Taking-Off
600141837,Taking-Off
600352970,Taking-Off
600526337,Taking-Off
600707198,Taking-Off
600852397,Taking-Off
601178423,Taking-Off
601368805,Taking-Off
601531999,Taking-Off
601677778,Taking-Off
601946477,Taking-Off
602243202,Taking-Off
602445787,Taking-Off
602638552,Taking-Off
602770504,Taking-Off
603011191,Taking-Off
603213932,Taking-Off
603482581,Taking-Off
603653848,Taking-Off
603788484,Taking-Off
603981776,Taking-Off
604192884,Taking-Off
604365796,Taking-Off
604547295,Taking-Off
604692464,Taking-Off
604824943,Taking-Off
605018484,Taking-Off
605315217,Taking-Off
605517835,Taking-Off
605786581,Taking-Off
605967348,Resting
606112960,Resting
606285922,Taking-Off
606478630,Taking-Off
606610443,Resting
606851166,Resting
607054433,Taking-Off
607322585,Taking-Off
607619114,Taking-Off
607821789,Taking-Off
608032920,Taking-Off
608206080,Taking-Off
608387158,Taking-Off
608532555,Taking-Off
608858491,Taking-Off
609155088,Taking-Off
609357776,Resting
609626479,Resting
609923243,Taking-Off
610125789,Resting
610319122,Resting
610450555,Taking-Off
610585079,Resting
610747980,Resting
610893849,Resting
611162639,Resting
611459084,Resting
611661770,Resting
611872875,Resting
612045810,Resting
612227153,Resting
612372394,Resting
612698478,Resting
612889051,Resting
613051981,Resting
613197781,Resting
613466480,Resting
613763088,Resting
613965787,Resting
614158539,Resting
614292417,Resting
614531087,Resting
614733772,Resting
615002499,Resting
615183391,Resting
615365534,Resting
615501776,Resting
615712875,Resting
615885833,Resting
616067092,Resting
616212459,Resting
616538578,Resting
616835078,Resting
617037772,Taking-Off
617306526,Taking-Off
617487432,Resting
617632955,Resting
617805783,Taking-Off
617998942,Resting
618132487,Taking-Off
618371089,Resting
618573788,Taking-Off
618842617,Taking-Off
619139088,Taking-Off
619341895,Taking-Off
619553052,Taking-Off
619725912,Taking-Off
619907089,Taking-Off
620052547,Taking-Off
620378521,Taking-Off
620675162,Taking-Off
620877811,Taking-Off
621146479,Taking-Off
621443085,Taking-Off
621645842,Taking-Off
621838513,Taking-Off
621972529,Taking-Off
622211223,Taking-Off
622413779,Taking-Off
622682584,Taking-Off
622979092,Taking-Off
623181893,Taking-Off
623392877,Taking-Off
623566020,Taking-Off
623747082,Taking-Off
623892545,Taking-Off
624218428,Taking-Off
624389833,Resting
624524422,Resting
624717785,Taking-Off
624986614,Resting
625283091,Resting
625485771,Taking-Off
625678587,Taking-Off
625810479,Taking-Off
626051155,Taking-Off
626253804,Taking-Off
626522584,Taking-Off
626684189,Taking-Off
626819107,Taking-Off
627021957,Taking-Off
627232938,Taking-Off
627405799,Taking-Off
627587082,Taking-Off
627732500,Taking-Off
628058597,Taking-Off
628355083,Taking-Off
628557773,Taking-Off
628826813,Taking-Off
628988237,Taking-Off
629123073,Taking-Off
629325770,Taking-Off
629518508,Taking-Off
629650559,Taking-Off
629891089,Taking-Off
630094003,Taking-Off
630362782,Resting
630659084,Taking-Off
630861925,Taking-Off
631072882,Taking-Off
631245828,Taking-Off
631427159,Taking-Off
631572494,Taking-Off
631898594,Taking-Off
632195091,Taking-Off
632398190,Resting
632666738,Resting
632963098,Resting
633166310,Resting
633358544,Resting
633490480,Resting
633731099,Taking-Off
633933779,Resting
634202523,Resting
634499085,Taking-Off
634701823,Taking-Off
634912887,Taking-Off
635085861,Taking-Off
635267071,Taking-Off
635412586,Taking-Off
635738474,Taking-Off
635900071,Taking-Off
636035084,Taking-Off
636237807,Taking-Off
636506487,Taking-Off
636803159,Taking-Off
637005884,Taking-Off
637198531,Taking-Off
637330479,Taking-Off
637571337,Taking-Off
637773834,Taking-Off
638042645,Taking-Off
638204199,Taking-Off
638339081,Taking-Off
638530403,Taking-Off
638752874,Taking-Off
638925801,Taking-Off
639107085,Taking-Off
639252505,Taking-Off
639578435,Taking-Off
639875085,Taking-Off
640077774,Taking-Off
640346517,Taking-Off
640517695,Taking-Off
640652422,Taking-Off
640845808,Taking-Off
641038644,Taking-Off
641170477,Taking-Off
641411085,Taking-Off
641613855,Taking-Off
641882758,Taking-Off
642179159,Taking-Off
642382000,Taking-Off
642593027,Taking-Off
642728008,Taking-Off
642947206,Taking-Off
643092790,Taking-Off
643418543,Taking-Off
643715082,Taking-Off
643917892,Taking-Off
644186479,Taking-Off
644483081,Taking-Off
644686012,Taking-Off
644878635,Taking-Off
645012627,Taking-Off
645251087,Taking-Off
645453771,Taking-Off
645722611,Taking-Off
646019082,Taking-Off
646222344,Taking-Off
646432936,Taking-Off
646567866,Taking-Off
646787085,Taking-Off
646932479,Taking-Off
647258489,Taking-Off
647420140,Taking-Off
647555157,Taking-Off
647757776,Taking-Off
648026482,Taking-Off
648323169,Taking-Off
648525851,Taking-Off
648718552,Taking-Off
648852519,Taking-Off
649091109,Taking-Off
649293887,Taking-Off
649562840,Taking-Off
649743282,Taking-Off
649915964,Taking-Off
650061773,Taking-Off
650272885,Taking-Off
650407747,Taking-Off
650627108,Taking-Off
650772399,Taking-Off
650904817,Taking-Off
651098482,Taking-Off
651395108,Taking-Off
651597902,Taking-Off
651866626,Taking-Off
652057053,Taking-Off
652192931,Taking-Off
652365787,Taking-Off
652558584,Taking-Off
652692452,Taking-Off
652931156,Taking-Off
653133786,Taking-Off
653402580,Taking-Off
653699157,Taking-Off
653901839,Taking-Off
654113053,Taking-Off
654285797,Resting
654467079,Resting
654612668,Taking-Off
654938668,Resting
655235079,Resting
655437774,Taking-Off
655706513,Taking-Off
656003088,Taking-Off
656205809,Taking-Off
656398511,Taking-Off
656532473,Taking-Off
656771080,Taking-Off
656973895,Taking-Off
657242815,Taking-Off
657539088,Taking-Off
657741780,Resting
657952909,Resting
658087696,Resting
658307155,Resting
658452426,Resting
658778482,Resting
658959331,Resting
659131964,Resting
659278377,Resting
659546542,Resting
659843088,Resting
660045786,Resting
660238517,Resting
660372421,Resting
660611080,Taking-Off
660813813,Resting
661082558,Resting
661253862,Resting
661388447,Resting
661581961,Resting
661792873,Resting
661927847,Resting
662147082,Resting
662292456,Resting
662618619,Resting
662915082,Resting
663117892,Resting
663386481,Resting
663577115,Resting
663712922,Resting
663885887,Taking-Off
664078509,Taking-Off
664212421,Taking-Off
664451085,Taking-Off
664653842,Taking-Off
664922871,Taking-Off
665219188,Taking-Off
665421780,Taking-Off
665632877,Taking-Off
665806368,Taking-Off
665987082,Taking-Off
666132399,Taking-Off
666458650,Resting
666755213,Resting
666957789,Resting
667226490,Resting
667523084,Resting
667725782,Resting
667918522,Resting
668052490,Resting
668291088,Resting
668493992,Resting
668762586,Resting
669059216,Resting
669261784,Resting
669472997,Resting
669645923,Resting
669827082,Resting
669972506,Resting
670298709,Resting
670479348,Resting
670651965,Resting
670797859,Resting
671066595,Resting
671363085,Resting
671565949,Resting
671758522,Resting
671892455,Resting
672131085,Resting
672334459,Resting
672602604,Resting
672783294,Resting
672975234,Resting
673313128,Taking-Off
673485839,Taking-Off
673667084,Taking-Off
673812434,Taking-Off
674138672,Taking-Off
674435159,Resting
674637816,Taking-Off
674906607,Taking-Off
675087343,Taking-Off
675232929,Taking-Off
675405849,Taking-Off
675599119,Taking-Off
675732527,Taking-Off
675971156,Taking-Off
676173825,Taking-Off
676442597,Taking-Off
676739078,Taking-Off
676941862,Taking-Off
677152886,Taking-Off
677325938,Taking-Off
677507147,Taking-Off
677652429,Taking-Off
677978594,Taking-Off
678275181,Taking-Off
678477783,Taking-Off
678746481,Taking-Off
679043076,Taking-Off
679245776,Taking-Off
679438573,Taking-Off
679572455,Taking-Off
679714548,Taking-Off
679877533,Taking-Off
680013781,Taking-Off
680282746,Taking-Off
680579182,Taking-Off
680781887,Taking-Off
680992947,Taking-Off
681165839,Taking-Off
681347158,Taking-Off
681492686,Taking-Off
681818660,Taking-Off
682018531,Taking-Off
682181533,Taking-Off
682317785,Taking-Off
682586720,Taking-Off
682883077,Taking-Off
683085783,Taking-Off
683278554,Taking-Off
683412830,Taking-Off
683651145,Taking-Off
683853787,Taking-Off
684122515,Taking-Off
684312982,Taking-Off
