Tick#,Operating_Phase
464771149,Climbing
464973775,Climbing
465242753,Climbing
465413875,Climbing
465548430,Climbing
465741831,Climbing
465952938,Climbing
466125827,Climbing
466307202,Climbing
466452471,Climbing
466584992,Climbing
466778658,Climbing
467075076,Climbing
467277891,Climbing
467546769,Climbing
467736925,Climbing
467873057,Climbing
468045894,Climbing
468238640,Climbing
468370510,Climbing
468611072,Climbing
468813896,Climbing
469082734,Climbing
469379180,Climbing
469581775,Climbing
469792878,Climbing
469966320,Climbing
470147150,Climbing
470292463,Climbing
470618772,Climbing
470915086,Climbing
471117876,Climbing
471386767,Climbing
471683072,Climbing
471885892,Climbing
472078632,Climbing
472210443,Climbing
472451076,Climbing
472653897,Climbing
472922743,Climbing
473219072,Climbing
473421773,Climbing
473632884,Climbing
473805848,Climbing
473987106,Climbing
474132532,Climbing
474458598,Climbing
474639482,Climbing
474821535,Climbing
474957774,Climbing
475226478,Climbing
475523211,Climbing
475725896,Climbing
475918631,Climbing
476050443,Climbing
476291071,Climbing
476494396,Climbing
476762640,Climbing
476943338,Climbing
477125536,Climbing
477261897,Climbing
477473001,Climbing
477645913,Climbing
477827071,Climbing
477972597,Climbing
478105032,Climbing
478298596,Climbing
478595071,Climbing
478797891,Climbing
479066543,Climbing
479257051,Climbing
479393112,Climbing
479565887,Climbing
479759256,Climbing
479890443,Climbing
480131072,Climbing
480333890,Climbing
480602729,Climbing
480899148,Climbing
481102268,Climbing
481312998,Climbing
481486057,Climbing
481667076,Climbing
481812702,Climbing
482138660,Climbing
482435335,Climbing
482637892,Climbing
482906595,Climbing
483203140,Climbing
483405886,Climbing
483596851,Climbing
483730443,Climbing
483971152,Climbing
484173881,Climbing
484442575,Climbing
484739135,Climbing
484941766,Climbing
485152945,Climbing
485325791,Climbing
485507069,Climbing
485652467,Climbing
485978455,Climbing
486159356,Climbing
486351246,Climbing
486746575,Climbing
487043100,Climbing
487245830,Climbing
487438522,Climbing
487570503,Climbing
487811071,Climbing
488014004,Climbing
488282582,Climbing
488453833,Climbing
488588837,Climbing
488781771,Climbing
488992895,Climbing
489165792,Climbing
489347332,Climbing
489492458,Climbing
489624815,Climbing
489818599,Climbing
490115139,Climbing
490317890,Climbing
490586545,Climbing
490767338,Climbing
490913040,Climbing
491085802,Climbing
491278572,Climbing
491410443,Climbing
491651240,Climbing
491853766,Climbing
492122581,Climbing
492419072,Climbing
492621832,Climbing
492832968,Climbing
493005789,Climbing
493187175,Climbing
493332544,Climbing
493658480,Climbing
493955136,Climbing
494157780,Climbing
494426422,Climbing
494723068,Climbing
494925884,Climbing
495118623,Climbing
495250543,Climbing
495394489,Climbing
495538370,Climbing
495693894,Climbing
495962615,Climbing
496259068,Climbing
496461806,Climbing
496672876,Climbing
496845798,Climbing
497027195,Climbing
497172699,Climbing
497498597,Climbing
497689051,Climbing
497842370,Climbing
497997973,Climbing
498266659,Climbing
498563163,Climbing
498765886,Climbing
498958709,Climbing
499090549,Climbing
499331135,Climbing
499533905,Climbing
499802701,Climbing
499983288,Climbing
500155966,Climbing
500301893,Climbing
500512992,Climbing
500686114,Climbing
500867334,Climbing
501012725,Climbing
501145127,Climbing
501338861,Climbing
501635067,Climbing
501837891,Climbing
502106604,Climbing
502297051,Climbing
502433048,Climbing
502606306,Climbing
502798516,Climbing
502930497,Climbing
503171067,Climbing
503374078,Climbing
503642758,Climbing
503939094,Climbing
504142002,Climbing
504352991,Climbing
504526033,Climbing
504707072,Climbing
504852714,Climbing
505178601,Climbing
505475079,Climbing
505677890,Climbing
505946636,Climbing
506243078,Climbing
506445931,Climbing
506638631,Climbing
506770443,Climbing
506914572,Climbing
507087245,Climbing
507482872,Climbing
507779145,Climbing
507981903,Climbing
508193027,Climbing
508366030,Climbing
508547078,Climbing
508692711,Climbing
509018659,Climbing
509209051,Climbing
509391245,Climbing
509786768,Climbing
510083072,Climbing
510285901,Climbing
510478675,Climbing
510610443,Climbing
510851072,Climbing
511053937,Climbing
511322695,Climbing
511503300,Climbing
511695279,Climbing
512033060,Climbing
512205968,Climbing
512387071,Climbing
512532593,Climbing
512665024,Climbing
512858597,Climbing
513155145,Climbing
513357894,Climbing
513626616,Climbing
513826387,Climbing
513989536,Climbing
514125951,Climbing
514318635,Climbing
514450503,Climbing
514691067,Climbing
514893897,Climbing
515162694,Climbing
515459143,Climbing
515650400,Climbing
515872999,Climbing
516045946,Climbing
516227067,Climbing
516372587,Climbing
516698823,Climbing
516995067,Climbing
517198013,Climbing
517466768,Climbing
517763074,Climbing
517965890,Climbing
518158686,Climbing
518290443,Climbing
518424931,Climbing
518597544,Climbing
518733891,Climbing
519002709,Climbing
519299071,Climbing
519501955,Climbing
519713054,Climbing
519885918,Climbing
520067066,Climbing
520212609,Climbing
520538638,Climbing
520738387,Climbing
520901544,Climbing
521038074,Climbing
521306595,Climbing
521603145,Climbing
521805890,Climbing
521998650,Climbing
522130503,Climbing
522371065,Climbing
522573884,Climbing
522842691,Climbing
523033011,Climbing
523205536,Climbing
523341780,Climbing
523552881,Climbing
523725831,Climbing
523907161,Climbing
524052466,Climbing
524378547,Climbing
524675071,Climbing
524878007,Climbing
525146657,Climbing
525327425,Climbing
525473072,Climbing
525645810,Climbing
525838514,Climbing
525970443,Climbing
526211072,Climbing
526413965,Climbing
526682847,Climbing
526979071,Climbing
527181926,Climbing
527392990,Climbing
527566034,Climbing
527747196,Climbing
527892651,Climbing
528218767,Climbing
528515323,Climbing
528718458,Climbing
528986767,Climbing
529283145,Climbing
529485897,Climbing
529678633,Climbing
529810443,Climbing
530051072,Climbing
530254084,Climbing
530522916,Climbing
530819072,Climbing
531021923,Climbing
531232993,Climbing
531405953,Climbing
531587078,Climbing
531732589,Climbing
532058685,Climbing
532239425,Climbing
532421535,Climbing
532558014,Climbing
532826598,Climbing
533123071,Climbing
533325895,Climbing
533518669,Climbing
533650443,Climbing
533891343,Climbing
534093903,Climbing
534362874,Climbing
534543171,Climbing
534735384,Climbing
535072993,Climbing
535246545,Climbing
535427093,Climbing
535572650,Climbing
535898867,Climbing
536195071,Climbing
536397925,Climbing
536666604,Climbing
536847464,Climbing
536993033,Climbing
537165889,Climbing
537358629,Climbing
537490442,Climbing
537731196,Climbing
537933888,Climbing
538202936,Climbing
538499072,Climbing
538701903,Climbing
538913061,Climbing
539085916,Climbing
539267079,Climbing
539412585,Climbing
539738597,Climbing
540035146,Climbing
540237896,Climbing
540506802,Climbing
540803079,Climbing
541005983,Climbing
541198652,Climbing
541330511,Climbing
541571082,Climbing
541774425,Climbing
542042696,Climbing
542339071,Climbing
542542071,Climbing
542753025,Climbing
542925910,Climbing
543107072,Climbing
543252623,Climbing
543578603,Climbing
543759438,Climbing
543951244,Climbing
544346774,Climbing
544643071,Climbing
544845889,Climbing
545039310,Climbing
545170443,Climbing
545411145,Climbing
545613888,Climbing
545882736,Climbing
546063170,Climbing
546255234,Climbing
546593058,Climbing
546765906,Climbing
546947064,Climbing
547092581,Climbing
547418883,Climbing
547715082,Climbing
547917779,Climbing
548186479,Climbing
548367338,Climbing
548512885,Climbing
548685780,Climbing
548878545,Climbing
549010504,Climbing
549251092,Climbing
549453896,Climbing
549722643,Climbing
550019071,Climbing
550221775,Climbing
550432894,Climbing
550605792,Climbing
550787258,Climbing
550932460,Climbing
551258604,Climbing
551555200,Climbing
551757836,Climbing
552026540,Climbing
552323074,Climbing
552525777,Climbing
552718515,Climbing
552850442,Climbing
553091074,Climbing
553293777,Climbing
553562590,Climbing
553859136,Climbing
554061776,Climbing
554272891,Climbing
554445856,Climbing
554627105,Climbing
554772583,Climbing
555098486,Climbing
555279452,Climbing
555451964,Climbing
555597779,Climbing
555866516,Climbing
556163151,Climbing
556365812,Climbing
556558522,Climbing
556690479,Climbing
556931071,Climbing
557133849,Climbing
557402565,Climbing
557583289,Climbing
557765533,Climbing
557901991,Climbing
558112908,Climbing
558247661,Climbing
558467071,Climbing
558612512,Climbing
558938400,Climbing
559235196,Climbing
559437843,Climbing
559706399,Climbing
559887338,Climbing
560032990,Climbing
560205824,Climbing
560398515,Climbing
560532456,Climbing
560771071,Climbing
560973862,Climbing
561242579,Climbing
561539146,Climbing
561741832,Climbing
561952887,Climbing
562125856,Climbing
562307111,Climbing
562452662,Climbing
562778541,Climbing
563075071,Climbing
563277830,Climbing
563546522,Climbing
563843071,Climbing
564045826,Climbing
564238513,Climbing
564372429,Climbing
564611071,Climbing
564813835,Climbing
565082599,Climbing
565379094,Climbing
565581828,Climbing
565792948,Climbing
565965888,Climbing
566147107,Climbing
566292405,Climbing
566618427,Climbing
566799338,Climbing
566971964,Climbing
567117944,Climbing
567386397,Climbing
567683071,Climbing
567886562,Climbing
568078636,Climbing
568212632,Climbing
568451070,Climbing
568653826,Climbing
568922661,Climbing
569084199,Climbing
569219070,Climbing
569421806,Climbing
569632885,Climbing
569805801,Climbing
569987070,Climbing
570132386,Climbing
570458644,Climbing
570755086,Climbing
570957842,Climbing
571226475,Climbing
571397829,Climbing
571532522,Climbing
571725776,Climbing
571918719,Climbing
572052417,Climbing
572291160,Climbing
572493775,Climbing
572762587,Climbing
573059068,Climbing
573261831,Climbing
573472947,Climbing
573645789,Climbing
573827069,Climbing
573972533,Climbing
574298478,Climbing
574595071,Climbing
574797775,Climbing
575066481,Climbing
575363070,Climbing
575565771,Climbing
575758506,Climbing
575892540,Climbing
576131071,Climbing
576333804,Climbing
576602585,Climbing
576899088,Climbing
577090393,Climbing
577312892,Climbing
577485792,Climbing
577667175,Climbing
577812424,Climbing
578138481,Climbing
578300199,Climbing
578435363,Climbing
578637835,Climbing
578906540,Climbing
579203111,Climbing
579405780,Climbing
579598518,Climbing
579732458,Climbing
579971105,Climbing
580173771,Climbing
580442616,Climbing
580604199,Climbing
580739236,Climbing
580942342,Climbing
581152875,Climbing
581325886,Climbing
581507071,Climbing
581652456,Climbing
581978479,Climbing
582275071,Climbing
582477777,Climbing
582746398,Climbing
582917781,Climbing
583052452,Climbing
583245771,Climbing
583438648,Climbing
583572445,Climbing
583811236,Climbing
584013836,Climbing
584282643,Climbing
584579078,Climbing
584781771,Climbing
584992876,Climbing
585165809,Climbing
585347071,Climbing
585492508,Climbing
585818629,Climbing
586115088,Climbing
586317818,Climbing
586586481,Climbing
586883075,Climbing
587085772,Climbing
587278512,Climbing
587412415,Climbing
587651088,Climbing
587853772,Climbing
588122584,Climbing
588419428,Climbing
588621772,Climbing
588832875,Climbing
589005799,Climbing
589187092,Climbing
589332453,Climbing
589658717,Climbing
589829833,Climbing
589964462,Climbing
590157775,Climbing
590426516,Climbing
590723072,Climbing
590925927,Climbing
591118644,Climbing
591252560,Climbing
591491072,Climbing
591693777,Climbing
591962585,Climbing
592124189,Climbing
592259156,Climbing
592461772,Climbing
592672969,Climbing
592845794,Climbing
593027168,Climbing
593172425,Climbing
593305089,Climbing
593498399,Climbing
593795255,Climbing
593998322,Climbing
594266487,Climbing
594447355,Climbing
594592935,Climbing
594765964,Climbing
594958522,Climbing
595092474,Climbing
595331385,Climbing
595533782,Climbing
595802619,Climbing
596099240,Climbing
596301805,Climbing
596512876,Climbing
596686029,Climbing
596867253,Climbing
597012394,Climbing
597338480,Climbing
597635243,Climbing
597837774,Climbing
598106480,Climbing
598403300,Climbing
598605773,Climbing
598798641,Climbing
598932416,Climbing
599171332,Climbing
599373776,Climbing
599642584,Climbing
599939331,Climbing
600141837,Climbing
600352970,Climbing
600526337,Climbing
600707198,Climbing
600852397,Climbing
601178423,Climbing
601368805,Climbing
601531999,Climbing
601677778,Climbing
601946477,Climbing
602243202,Climbing
602445787,Climbing
602638552,Climbing
602770504,Climbing
603011191,Climbing
603213932,Climbing
603482581,Climbing
603653848,Climbing
603788484,Climbing
603981776,Climbing
604192884,Climbing
604365796,Climbing
604547295,Climbing
604692464,Climbing
604824943,Climbing
605018484,Climbing
605315217,Climbing
605517835,Climbing
605786581,Climbing
605967348,Climbing
606112960,Climbing
606285922,Climbing
606478630,Climbing
606610443,Climbing
606851166,Climbing
607054433,Climbing
607322585,Climbing
607619114,Climbing
607821789,Climbing
608032920,Climbing
608206080,Climbing
608387158,Climbing
608532555,Climbing
608858491,Climbing
609155088,Climbing
609357776,Climbing
609626479,Climbing
609923243,Climbing
610125789,Climbing
610319122,Climbing
610450555,Climbing
610585079,Climbing
610747980,Climbing
610893849,Climbing
611162639,Climbing
611459084,Climbing
611661770,Climbing
611872875,Climbing
612045810,Climbing
612227153,Climbing
612372394,Climbing
612698478,Climbing
612889051,Climbing
613051981,Climbing
613197781,Climbing
613466480,Climbing
613763088,Climbing
613965787,Climbing
614158539,Climbing
614292417,Climbing
614531087,Climbing
614733772,Climbing
615002499,Climbing
615183391,Climbing
615365534,Climbing
615501776,Climbing
615712875,Climbing
615885833,Climbing
616067092,Climbing
616212459,Climbing
616538578,Climbing
616835078,Climbing
617037772,Climbing
617306526,Climbing
617487432,Climbing
617632955,Climbing
617805783,Climbing
617998942,Climbing
618132487,Climbing
618371089,Climbing
618573788,Climbing
618842617,Climbing
619139088,Climbing
619341895,Climbing
619553052,Climbing
619725912,Climbing
619907089,Climbing
620052547,Climbing
620378521,Climbing
620675162,Climbing
620877811,Climbing
621146479,Climbing
621443085,Climbing
621645842,Climbing
621838513,Climbing
621972529,Climbing
622211223,Climbing
622413779,Climbing
622682584,Climbing
622979092,Climbing
623181893,Climbing
623392877,Climbing
623566020,Climbing
623747082,Climbing
623892545,Climbing
624218428,Climbing
624389833,Climbing
624524422,Climbing
624717785,Climbing
624986614,Climbing
625283091,Climbing
625485771,Climbing
625678587,Climbing
625810479,Climbing
626051155,Climbing
626253804,Climbing
626522584,Climbing
626684189,Climbing
626819107,Climbing
627021957,Climbing
627232938,Climbing
627405799,Climbing
627587082,Climbing
627732500,Climbing
628058597,Climbing
628355083,Climbing
628557773,Climbing
628826813,Climbing
628988237,Climbing
629123073,Climbing
629325770,Climbing
629518508,Climbing
629650559,Climbing
629891089,Climbing
630094003,Climbing
630362782,Climbing
630659084,Climbing
630861925,Climbing
631072882,Climbing
631245828,Climbing
631427159,Climbing
631572494,Climbing
631898594,Climbing
632195091,Climbing
632398190,Climbing
632666738,Climbing
632963098,Climbing
633166310,Climbing
633358544,Climbing
633490480,Climbing
633731099,Climbing
633933779,Climbing
634202523,Climbing
634499085,Climbing
634701823,Climbing
634912887,Climbing
635085861,Climbing
635267071,Climbing
635412586,Climbing
635738474,Climbing
635900071,Climbing
636035084,Climbing
636237807,Climbing
636506487,Climbing
636803159,Climbing
637005884,Climbing
637198531,Climbing
637330479,Climbing
637571337,Climbing
637773834,Climbing
638042645,Climbing
638204199,Climbing
638339081,Climbing
638530403,Climbing
638752874,Climbing
638925801,Climbing
639107085,Climbing
639252505,Climbing
639578435,Climbing
639875085,Climbing
640077774,Climbing
640346517,Climbing
640517695,Climbing
640652422,Climbing
640845808,Climbing
641038644,Climbing
641170477,Climbing
641411085,Climbing
641613855,Climbing
641882758,Climbing
642179159,Climbing
642382000,Climbing
642593027,Climbing
642728008,Climbing
642947206,Climbing
643092790,Climbing
643418543,Climbing
643715082,Climbing
643917892,Climbing
644186479,Climbing
644483081,Climbing
644686012,Climbing
644878635,Climbing
645012627,Climbing
645251087,Climbing
645453771,Climbing
645722611,Climbing
646019082,Climbing
646222344,Climbing
646432936,Climbing
646567866,Climbing
646787085,Climbing
646932479,Climbing
647258489,Climbing
647420140,Climbing
647555157,Climbing
647757776,Climbing
648026482,Climbing
648323169,Climbing
648525851,Climbing
648718552,Climbing
648852519,Climbing
649091109,Climbing
649293887,Climbing
649562840,Climbing
649743282,Climbing
649915964,Climbing
650061773,Climbing
650272885,Climbing
650407747,Climbing
650627108,Climbing
650772399,Climbing
650904817,Climbing
651098482,Climbing
651395108,Climbing
651597902,Climbing
651866626,Climbing
652057053,Climbing
652192931,Climbing
652365787,Climbing
652558584,Climbing
652692452,Climbing
652931156,Climbing
653133786,Climbing
653402580,Climbing
653699157,Climbing
653901839,Climbing
654113053,Climbing
654285797,Climbing
654467079,Climbing
654612668,Climbing
654938668,Climbing
655235079,Climbing
655437774,Climbing
655706513,Climbing
656003088,Climbing
656205809,Climbing
656398511,Climbing
656532473,Climbing
656771080,Climbing
656973895,Climbing
657242815,Climbing
657539088,Climbing
657741780,Climbing
657952909,Climbing
658087696,Climbing
658307155,Climbing
658452426,Climbing
658778482,Climbing
658959331,Climbing
659131964,Climbing
659278377,Climbing
659546542,Climbing
659843088,Climbing
660045786,Climbing
660238517,Climbing
660372421,Climbing
660611080,Climbing
660813813,Climbing
661082558,Climbing
661253862,Climbing
661388447,Climbing
661581961,Climbing
661792873,Climbing
661927847,Climbing
662147082,Climbing
662292456,Climbing
662618619,Climbing
662915082,Climbing
663117892,Climbing
663386481,Climbing
663577115,Climbing
663712922,Climbing
663885887,Climbing
664078509,Climbing
664212421,Climbing
664451085,Climbing
664653842,Climbing
664922871,Climbing
665219188,Climbing
665421780,Climbing
665632877,Climbing
665806368,Climbing
665987082,Climbing
666132399,Climbing
666458650,Climbing
666755213,Climbing
666957789,Climbing
667226490,Climbing
667523084,Climbing
667725782,Climbing
667918522,Climbing
668052490,Climbing
668291088,Climbing
668493992,Climbing
668762586,Climbing
669059216,Climbing
669261784,Climbing
669472997,Climbing
669645923,Climbing
669827082,Climbing
669972506,Climbing
670298709,Climbing
670479348,Climbing
670651965,Climbing
670797859,Climbing
671066595,Climbing
671363085,Climbing
671565949,Climbing
671758522,Climbing
671892455,Climbing
672131085,Climbing
672334459,Climbing
672602604,Climbing
672783294,Climbing
672975234,Climbing
673313128,Climbing
673485839,Climbing
673667084,Climbing
673812434,Climbing
674138672,Climbing
674435159,Climbing
674637816,Climbing
674906607,Climbing
675087343,Climbing
675232929,Climbing
675405849,Climbing
675599119,Climbing
675732527,Climbing
675971156,Climbing
676173825,Climbing
676442597,Climbing
676739078,Climbing
676941862,Climbing
677152886,Climbing
677325938,Climbing
677507147,Climbing
677652429,Climbing
677978594,Climbing
678275181,Climbing
678477783,Climbing
678746481,Climbing
679043076,Climbing
679245776,Climbing
679438573,Climbing
679572455,Climbing
679714548,Climbing
679877533,Climbing
680013781,Climbing
680282746,Climbing
680579182,Climbing
680781887,Climbing
680992947,Climbing
681165839,Climbing
681347158,Climbing
681492686,Climbing
681818660,Climbing
682018531,Climbing
682181533,Climbing
682317785,Climbing
682586720,Climbing
682883077,Climbing
683085783,Climbing
683278554,Climbing
683412830,Climbing
683651145,Climbing
683853787,Climbing
684122515,Climbing
684312982,Climbing
684475964,Climbing
684621779,Climbing
684832877,Climbing
685005811,Climbing
685187146,Climbing
685332752,Climbing
685474538,Climbing
685658694,Climbing
685955072,Climbing
686157876,Climbing
686426714,Climbing
686626531,Climbing
686799241,Climbing
687118565,Climbing
687252464,Climbing
687491082,Climbing
687693788,Climbing
687962758,Climbing
688259104,Climbing
688462155,Climbing
688672886,Climbing
688807692,Climbing
689027225,Climbing
689172495,Climbing
689498482,Climbing
689795149,Climbing
689997781,Climbing
690266687,Climbing
690563152,Climbing
690765817,Climbing
690958543,Climbing
691092455,Climbing
691234599,Climbing
691407234,Climbing
691802838,Climbing
692099184,Climbing
692301783,Climbing
692512914,Climbing
692686068,Climbing
692867150,Climbing
693012546,Climbing
693338400,Climbing
693529079,Climbing
693701533,Climbing
693837788,Climbing
694106400,Climbing
694403081,Climbing
694605783,Climbing
694798532,Climbing
694932454,Climbing
695171083,Climbing
695373778,Climbing
695642637,Climbing
695823343,Climbing
696015235,Climbing
696352993,Climbing
696525924,Climbing
696707190,Climbing
696852638,Climbing
696984938,Climbing
697178887,Climbing
697475086,Climbing
697677781,Climbing
697946479,Climbing
698127331,Climbing
698272990,Climbing
698446309,Climbing
698638556,Climbing
698772444,Climbing
699011155,Climbing
699213779,Climbing
699482511,Climbing
699779078,Climbing
699980131,Climbing
700192959,Climbing
700365807,Climbing
700547151,Climbing
700692428,Climbing
701018481,Climbing
701315259,Climbing
701517789,Climbing
701786483,Climbing
702083081,Climbing
702285842,Climbing
702478515,Climbing
702612528,Climbing
702851085,Climbing
703053785,Climbing
703322597,Climbing
703619193,Climbing
703821781,Climbing
704032884,Climbing
704205806,Climbing
704387126,Climbing
704532400,Climbing
704858655,Climbing
705039384,Climbing
705211964,Climbing
705357776,Climbing
705626533,Climbing
705923064,Climbing
706125807,Climbing
706318578,Climbing
706452454,Climbing
706691162,Climbing
706893783,Climbing
707162509,Climbing
707333683,Climbing
707468464,Climbing
707661833,Climbing
707872980,Climbing
708045792,Climbing
708227106,Climbing
708372542,Climbing
708505073,Climbing
708698485,Climbing
708995079,Climbing
709197781,Climbing
709466395,Climbing
709647331,Climbing
709792892,Climbing
709965773,Climbing
710158515,Climbing
710290731,Climbing
710531085,Climbing
710733808,Climbing
711002521,Climbing
711299074,Climbing
711502304,Climbing
711712877,Climbing
711885806,Climbing
712067148,Climbing
712212495,Climbing
712538580,Climbing
712835085,Climbing
713037903,Climbing
713306667,Climbing
713603075,Climbing
713805788,Climbing
713996821,Climbing
714130480,Climbing
714371085,Climbing
714573778,Climbing
714842459,Climbing
715139064,Climbing
715341776,Climbing
715553101,Climbing
715726018,Climbing
715907161,Climbing
716052520,Climbing
716378483,Climbing
716569053,Climbing
716741533,Climbing
716877780,Climbing
717146482,Climbing
717443202,Climbing
717645782,Climbing
717838512,Climbing
717972483,Climbing
718211363,Climbing
718413841,Climbing
718682570,Climbing
718863331,Climbing
719045534,Climbing
719181772,Climbing
719392876,Climbing
719565795,Climbing
719747084,Climbing
719892427,Climbing
720024817,Climbing
720218458,Climbing
720515068,Climbing
720717808,Climbing
720986482,Climbing
721176927,Climbing
721312948,Climbing
721485781,Climbing
721678516,Climbing
721812462,Climbing
722051084,Climbing
722253780,Climbing
722522596,Climbing
722819142,Climbing
723021774,Climbing
723233102,Climbing
723405803,Climbing
723587085,Climbing
723732507,Climbing
724058714,Climbing
724355345,Climbing
724558303,Climbing
724826492,Climbing
725123082,Climbing
725325777,Climbing
725518533,Climbing
725652462,Climbing
725891082,Climbing
726093817,Climbing
726362429,Climbing
726659081,Climbing
726861886,Climbing
727072934,Climbing
727245799,Climbing
727427081,Climbing
727572465,Climbing
727898480,Climbing
728060188,Climbing
728195158,Climbing
728397776,Climbing
728666484,Climbing
728963075,Climbing
729165841,Climbing
729358516,Climbing
729492528,Climbing
729731067,Climbing
729933909,Climbing
730202659,Climbing
730364237,Climbing
730499057,Climbing
730701813,Climbing
730912881,Climbing
731086355,Climbing
731267064,Climbing
731412430,Climbing
731738478,Climbing
732035063,Climbing
732237898,Climbing
732506424,Climbing
732677841,Climbing
732812446,Climbing
733005901,Climbing
733198615,Climbing
733332482,Climbing
733571154,Climbing
733773953,Climbing
734042621,Climbing
734339064,Climbing
734542022,Climbing
734752939,Climbing
734925795,Climbing
735107068,Climbing
735252440,Climbing
735578631,Climbing
735875091,Climbing
736077934,Climbing
736346580,Climbing
736643068,Climbing
736845891,Climbing
737038517,Climbing
737172532,Climbing
737411075,Climbing
737614427,Climbing
737882426,Climbing
738179081,Climbing
738381889,Climbing
738592875,Climbing
738765796,Climbing
738947139,Climbing
739092434,Climbing
739418400,Climbing
739580189,Climbing
739715092,Climbing
739917961,Climbing
740186602,Climbing
740483085,Climbing
740685936,Climbing
740879151,Climbing
741010480,Climbing
741251081,Climbing
741453896,Climbing
741722511,Climbing
741884189,Climbing
742019081,Climbing
742221892,Climbing
742432977,Climbing
742605854,Climbing
742787068,Climbing
742932601,Climbing
743258481,Climbing
743555068,Climbing
743757855,Climbing
744026654,Climbing
744197696,Climbing
744332424,Climbing
744525849,Climbing
744718522,Climbing
744850481,Climbing
745091068,Climbing
745293898,Climbing
745562809,Climbing
745859075,Climbing
746061860,Climbing
746272875,Climbing
746445804,Climbing
746627068,Climbing
746772433,Climbing
747098599,Climbing
747395185,Climbing
747597784,Climbing
747866480,Climbing
748163208,Climbing
748365775,Climbing
748558558,Climbing
748692461,Climbing
748931188,Climbing
749133773,Climbing
749402506,Climbing
749699308,Climbing
749901890,Climbing
750112991,Climbing
750285912,Climbing
750467222,Climbing
750612623,Climbing
750938567,Climbing
751119384,Climbing
751301533,Climbing
751437783,Climbing
751706409,Climbing
752003241,Climbing
752205782,Climbing
752398561,Climbing
752532414,Climbing
752771152,Climbing
752973781,Climbing
753242515,Climbing
753423294,Climbing
753615234,Climbing
753952939,Climbing
754087684,Climbing
754307135,Climbing
754452393,Climbing
754778426,Climbing
755075220,Climbing
755277891,Climbing
755546514,Climbing
755737053,Climbing
755872890,Climbing
756045878,Climbing
756238554,Climbing
756372482,Climbing
756611157,Climbing
756813785,Climbing
757082452,Climbing
757379159,Climbing
757581785,Climbing
757792909,Climbing
757965802,Climbing
758147210,Climbing
758292497,Climbing
758618400,Climbing
758915121,Climbing
759117788,Climbing
759386397,Climbing
759683066,Climbing
759885896,Climbing
760078655,Climbing
760210445,Climbing
760451142,Climbing
760653815,Climbing
760922424,Climbing
761219069,Climbing
761410421,Climbing
761632938,Climbing
761806068,Climbing
761987069,Climbing
762132475,Climbing
762458409,Climbing
762629785,Climbing
762764568,Climbing
762957906,Climbing
763226517,Climbing
763523085,Climbing
763726574,Climbing
763918689,Climbing
764050506,Climbing
764291065,Climbing
764493898,Climbing
764762771,Climbing
764933833,Climbing
765068648,Climbing
765261899,Climbing
765472993,Climbing
765645953,Climbing
765827147,Climbing
765972578,Climbing
766298516,Climbing
766595065,Climbing
766798242,Climbing
767066583,Climbing
767237785,Climbing
767372489,Climbing
767566012,Climbing
767758706,Climbing
767890445,Climbing
768131066,Climbing
768333904,Climbing
768602545,Climbing
768899086,Climbing
769101908,Climbing
769312993,Climbing
769486110,Climbing
769667065,Climbing
769812660,Climbing
770138669,Climbing
770435065,Climbing
770637936,Climbing
770906557,Climbing
771203140,Climbing
771405901,Climbing
771598640,Climbing
771730443,Climbing
771971194,Climbing
772173959,Climbing
772442646,Climbing
772739069,Climbing
772941898,Climbing
773153002,Climbing
773287777,Climbing
773507082,Climbing
773652579,Climbing
773978556,Climbing
774149898,Climbing
774284423,Climbing
774478118,Climbing
774746563,Climbing
775043059,Climbing
775246013,Climbing
775438636,Climbing
775570445,Climbing
775811059,Climbing
776013928,Climbing
776283046,Climbing
776453854,Climbing
776588427,Climbing
776782547,Climbing
776993050,Climbing
777166072,Climbing
777347066,Climbing
777492644,Climbing
777818870,Climbing
778115059,Climbing
778317941,Climbing
778586687,Climbing
778757870,Climbing
778892489,Climbing
779085896,Climbing
779278635,Climbing
779410445,Climbing
779651059,Climbing
779853895,Climbing
780122750,Climbing
780419066,Climbing
780621952,Climbing
780833095,Climbing
781005949,Climbing
781187060,Climbing
781332580,Climbing
781658770,Climbing
781955133,Climbing
782157900,Climbing
782426807,Climbing
782723066,Climbing
782925957,Climbing
783118675,Climbing
783250505,Climbing
783491088,Climbing
783693897,Climbing
783962720,Climbing
784259096,Climbing
784461907,Climbing
784672996,Climbing
784845920,Climbing
785027059,Climbing
785172616,Climbing
785498723,Climbing
785669901,Climbing
785804427,Climbing
785998045,Climbing
786266735,Climbing
786563059,Climbing
786765900,Climbing
786958700,Climbing
787090444,Climbing
787331134,Climbing
787533900,Climbing
787802715,Climbing
787973894,Climbing
788108427,Climbing
788302096,Climbing
788513061,Climbing
788686033,Climbing
788867059,Climbing
789012581,Climbing
789338688,Climbing
789635059,Climbing
789838498,Climbing
790106728,Climbing
790287343,Climbing
790433057,Climbing
790606046,Climbing
790798634,Climbing
790930506,Climbing
791171076,Climbing
791373908,Climbing
791642715,Climbing
791939059,Climbing
792142019,Climbing
792353035,Climbing
792525922,Climbing
792707160,Climbing
792852611,Climbing
793178696,Climbing
793475328,Climbing
793677965,Climbing
793946756,Climbing
794243059,Climbing
794445899,Climbing
794638739,Climbing
794770481,Climbing
