Tick#,Operating_Phase
501338861,Resting
501635067,Resting
501837891,Resting
502106604,Resting
502297051,Resting
502433048,Resting
502606306,Resting
502798516,Resting
502930497,Resting
503171067,Resting
503374078,Resting
503642758,Resting
503939094,Resting
504142002,Resting
504352991,Resting
504526033,Resting
504707072,Resting
504852714,Resting
505178601,Resting
505475079,Resting
505677890,Resting
505946636,Resting
506243078,Resting
506445931,Resting
506638631,Resting
506770443,Resting
506914572,Resting
507087245,Resting
507482872,Resting
507779145,Resting
507981903,Resting
508193027,Resting
508366030,Resting
508547078,Resting
508692711,Resting
509018659,Resting
509209051,Resting
509391245,Resting
509786768,Resting
510083072,Resting
510285901,Resting
510478675,Resting
510610443,Resting
510851072,Resting
511053937,Resting
511322695,Resting
511503300,Resting
511695279,Resting
512033060,Resting
512205968,Resting
512387071,Resting
512532593,Resting
512665024,Resting
512858597,Resting
513155145,Resting
513357894,Resting
513626616,Resting
513826387,Resting
513989536,Resting
514125951,Resting
514318635,Resting
514450503,Resting
514691067,Climbing
514893897,Resting
515162694,Resting
515459143,Resting
515650400,Resting
515872999,Resting
516045946,Resting
516227067,Resting
516372587,Resting
516698823,Resting
516995067,Resting
517198013,Resting
517466768,Resting
517763074,Resting
517965890,Resting
518158686,Resting
518290443,Resting
518424931,Resting
518597544,Resting
518733891,Resting
519002709,Resting
519299071,Resting
519501955,Resting
519713054,Resting
519885918,Resting
520067066,Resting
520212609,Resting
520538638,Resting
520738387,Resting
520901544,Resting
521038074,Resting
521306595,Resting
521603145,Resting
521805890,Resting
521998650,Resting
522130503,Resting
522371065,Resting
522573884,Resting
522842691,Resting
523033011,Resting
523205536,Resting
523341780,Resting
523552881,Resting
523725831,Resting
523907161,Resting
524052466,Resting
524378547,Resting
524675071,Resting
524878007,Resting
525146657,Resting
525327425,Resting
525473072,Resting
525645810,Resting
525838514,Resting
525970443,Resting
526211072,Resting
526413965,Resting
526682847,Resting
526979071,Resting
527181926,Resting
527392990,Resting
527566034,Resting
527747196,Resting
527892651,Climbing
528218767,Climbing
528515323,Resting
528718458,Resting
528986767,Resting
529283145,Resting
529485897,Resting
529678633,Climbing
529810443,Resting
530051072,Resting
530254084,Resting
530522916,Resting
530819072,Climbing
531021923,Climbing
531232993,Climbing
531405953,Climbing
531587078,Climbing
531732589,Resting
532058685,Resting
532239425,Resting
532421535,Resting
532558014,Resting
532826598,Resting
533123071,Resting
533325895,Resting
533518669,Resting
533650443,Resting
533891343,Resting
534093903,Resting
534362874,Resting
534543171,Resting
534735384,Resting
535072993,Resting
535246545,Resting
535427093,Resting
535572650,Resting
535898867,Resting
536195071,Resting
536397925,Resting
536666604,Resting
536847464,Resting
536993033,Resting
537165889,Resting
537358629,Resting
537490442,Resting
537731196,Resting
537933888,Resting
538202936,Resting
538499072,Resting
538701903,Resting
538913061,Resting
539085916,Resting
539267079,Resting
539412585,Resting
539738597,Resting
540035146,Resting
540237896,Resting
540506802,Resting
540803079,Resting
541005983,Resting
541198652,Resting
541330511,Resting
541571082,Resting
541774425,Resting
542042696,Resting
542339071,Resting
542542071,Resting
542753025,Resting
542925910,Resting
543107072,Resting
543252623,Resting
543578603,Resting
543759438,Resting
543951244,Resting
544346774,Resting
544643071,Resting
544845889,Resting
545039310,Resting
545170443,Resting
545411145,Resting
545613888,Resting
545882736,Resting
546063170,Resting
546255234,Resting
546593058,Resting
546765906,Resting
546947064,Resting
547092581,Resting
547418883,Resting
547715082,Resting
547917779,Resting
548186479,Resting
548367338,Resting
548512885,Resting
548685780,Resting
548878545,Resting
549010504,Resting
549251092,Resting
549453896,Resting
549722643,Resting
550019071,Resting
550221775,Resting
550432894,Resting
550605792,Resting
550787258,Resting
550932460,Resting
551258604,Resting
551555200,Resting
551757836,Resting
552026540,Resting
552323074,Resting
552525777,Resting
552718515,Resting
552850442,Resting
553091074,Resting
553293777,Resting
553562590,Resting
553859136,Resting
554061776,Resting
554272891,Resting
554445856,Resting
554627105,Resting
554772583,Resting
555098486,Resting
555279452,Resting
555451964,Resting
555597779,Resting
555866516,Resting
556163151,Resting
556365812,Resting
556558522,Resting
556690479,Resting
556931071,Resting
557133849,Resting
557402565,Resting
557583289,Resting
557765533,Resting
557901991,Resting
558112908,Resting
558247661,Resting
558467071,Resting
558612512,Resting
558938400,Resting
559235196,Resting
559437843,Resting
559706399,Resting
559887338,Resting
560032990,Resting
560205824,Resting
560398515,Resting
560532456,Resting
560771071,Resting
560973862,Resting
561242579,Resting
561539146,Resting
561741832,Resting
561952887,Resting
562125856,Resting
562307111,Resting
562452662,Resting
562778541,Resting
563075071,Resting
563277830,Resting
563546522,Resting
563843071,Resting
564045826,Resting
564238513,Resting
564372429,Resting
564611071,Resting
564813835,Resting
565082599,Resting
565379094,Resting
565581828,Resting
565792948,Resting
565965888,Resting
566147107,Resting
566292405,Resting
566618427,Resting
566799338,Resting
566971964,Resting
567117944,Resting
567386397,Resting
567683071,Resting
567886562,Resting
568078636,Resting
568212632,Resting
568451070,Resting
568653826,Resting
568922661,Resting
569084199,Resting
569219070,Resting
569421806,Resting
569632885,Resting
569805801,Resting
569987070,Resting
570132386,Resting
570458644,Resting
570755086,Resting
570957842,Resting
571226475,Resting
571397829,Resting
571532522,Resting
571725776,Resting
571918719,Resting
572052417,Resting
572291160,Resting
572493775,Resting
572762587,Resting
573059068,Resting
573261831,Resting
573472947,Resting
573645789,Resting
573827069,Resting
573972533,Resting
574298478,Resting
574595071,Resting
574797775,Resting
575066481,Resting
575363070,Resting
575565771,Resting
575758506,Resting
575892540,Resting
576131071,Resting
576333804,Resting
576602585,Resting
576899088,Resting
577090393,Resting
577312892,Resting
577485792,Resting
577667175,Resting
577812424,Resting
578138481,Resting
578300199,Resting
578435363,Resting
578637835,Resting
578906540,Resting
579203111,Resting
579405780,Resting
579598518,Resting
579732458,Resting
579971105,Resting
580173771,Resting
580442616,Resting
580604199,Resting
580739236,Resting
580942342,Resting
581152875,Resting
581325886,Resting
581507071,Resting
581652456,Resting
581978479,Resting
582275071,Resting
582477777,Resting
582746398,Resting
582917781,Resting
583052452,Resting
583245771,Resting
583438648,Resting
583572445,Resting
583811236,Resting
584013836,Resting
584282643,Resting
584579078,Resting
584781771,Resting
584992876,Resting
585165809,Resting
585347071,Resting
585492508,Resting
585818629,Resting
586115088,Resting
586317818,Resting
586586481,Resting
586883075,Resting
587085772,Resting
587278512,Resting
587412415,Resting
587651088,Resting
587853772,Resting
588122584,Resting
588419428,Resting
588621772,Resting
588832875,Resting
589005799,Resting
589187092,Resting
589332453,Resting
589658717,Resting
589829833,Resting
589964462,Resting
590157775,Resting
590426516,Resting
590723072,Resting
590925927,Resting
591118644,Resting
591252560,Resting
591491072,Resting
591693777,Resting
591962585,Resting
592124189,Resting
592259156,Resting
592461772,Resting
592672969,Resting
592845794,Resting
593027168,Resting
593172425,Resting
593305089,Resting
593498399,Resting
593795255,Resting
593998322,Resting
594266487,Resting
594447355,Resting
594592935,Resting
594765964,Resting
594958522,Resting
595092474,Resting
595331385,Resting
595533782,Resting
595802619,Resting
596099240,Resting
596301805,Resting
596512876,Resting
596686029,Resting
596867253,Resting
597012394,Resting
597338480,Resting
597635243,Resting
597837774,Resting
598106480,Resting
598403300,Resting
598605773,Resting
598798641,Resting
598932416,Resting
599171332,Resting
599373776,Resting
599642584,Resting
599939331,Resting
600141837,Resting
600352970,Resting
600526337,Resting
600707198,Resting
600852397,Resting
601178423,Resting
601368805,Resting
601531999,Resting
601677778,Resting
601946477,Resting
602243202,Resting
602445787,Resting
602638552,Resting
602770504,Resting
603011191,Resting
603213932,Resting
603482581,Resting
603653848,Resting
603788484,Resting
603981776,Resting
604192884,Resting
604365796,Climbing
604547295,Climbing
604692464,Climbing
604824943,Resting
605018484,Resting
605315217,Resting
605517835,Resting
605786581,Resting
605967348,Resting
606112960,Resting
606285922,Resting
606478630,Resting
606610443,Resting
606851166,Resting
607054433,Resting
607322585,Resting
607619114,Resting
607821789,Resting
608032920,Resting
608206080,Resting
608387158,Resting
608532555,Resting
608858491,Resting
609155088,Resting
609357776,Resting
609626479,Resting
609923243,Resting
610125789,Resting
610319122,Resting
610450555,Resting
610585079,Resting
610747980,Resting
610893849,Resting
611162639,Resting
611459084,Resting
611661770,Resting
611872875,Resting
612045810,Resting
612227153,Resting
612372394,Resting
612698478,Resting
612889051,Resting
613051981,Resting
613197781,Resting
613466480,Resting
613763088,Resting
613965787,Resting
614158539,Resting
614292417,Resting
614531087,Resting
614733772,Resting
615002499,Resting
615183391,Resting
615365534,Resting
615501776,Resting
615712875,Resting
615885833,Resting
616067092,Resting
616212459,Resting
616538578,Resting
616835078,Resting
617037772,Resting
617306526,Resting
617487432,Resting
617632955,Resting
617805783,Resting
617998942,Resting
618132487,Resting
618371089,Resting
618573788,Resting
618842617,Resting
619139088,Resting
619341895,Resting
619553052,Resting
619725912,Resting
619907089,Resting
620052547,Resting
620378521,Resting
620675162,Resting
620877811,Resting
621146479,Resting
621443085,Resting
621645842,Resting
621838513,Resting
621972529,Resting
622211223,Resting
622413779,Resting
622682584,Resting
622979092,Resting
623181893,Resting
623392877,Resting
623566020,Resting
623747082,Resting
623892545,Resting
624218428,Resting
624389833,Resting
624524422,Resting
624717785,Resting
624986614,Resting
625283091,Resting
625485771,Resting
625678587,Resting
625810479,Resting
626051155,Resting
626253804,Resting
626522584,Resting
626684189,Resting
626819107,Resting
627021957,Resting
627232938,Resting
627405799,Resting
627587082,Resting
627732500,Resting
628058597,Resting
628355083,Resting
628557773,Resting
628826813,Resting
628988237,Resting
629123073,Resting
629325770,Resting
629518508,Resting
629650559,Resting
629891089,Resting
630094003,Resting
630362782,Resting
630659084,Resting
630861925,Resting
631072882,Resting
631245828,Resting
631427159,Resting
631572494,Resting
631898594,Resting
632195091,Resting
632398190,Resting
632666738,Resting
632963098,Resting
633166310,Resting
633358544,Resting
633490480,Resting
633731099,Resting
633933779,Resting
634202523,Resting
634499085,Resting
634701823,Resting
634912887,Resting
635085861,Resting
635267071,Resting
635412586,Resting
635738474,Resting
635900071,Resting
636035084,Resting
636237807,Resting
636506487,Resting
636803159,Resting
637005884,Resting
637198531,Resting
637330479,Resting
637571337,Resting
637773834,Resting
638042645,Resting
638204199,Resting
638339081,Resting
638530403,Resting
638752874,Resting
638925801,Resting
639107085,Resting
639252505,Resting
639578435,Resting
639875085,Resting
640077774,Resting
640346517,Resting
640517695,Resting
640652422,Resting
640845808,Resting
641038644,Resting
641170477,Resting
641411085,Resting
641613855,Resting
641882758,Resting
642179159,Resting
642382000,Resting
642593027,Resting
642728008,Resting
642947206,Resting
643092790,Resting
643418543,Resting
643715082,Resting
643917892,Resting
644186479,Resting
644483081,Resting
644686012,Resting
644878635,Resting
645012627,Resting
645251087,Resting
645453771,Resting
645722611,Resting
646019082,Resting
646222344,Resting
646432936,Resting
646567866,Resting
646787085,Resting
646932479,Resting
647258489,Resting
647420140,Resting
647555157,Resting
647757776,Resting
648026482,Resting
648323169,Resting
648525851,Resting
648718552,Resting
648852519,Resting
649091109,Resting
649293887,Resting
649562840,Resting
649743282,Resting
649915964,Resting
650061773,Resting
650272885,Resting
650407747,Resting
650627108,Resting
650772399,Resting
650904817,Resting
651098482,Resting
651395108,Resting
651597902,Resting
651866626,Resting
652057053,Resting
652192931,Resting
652365787,Resting
652558584,Resting
652692452,Resting
652931156,Resting
653133786,Resting
653402580,Resting
653699157,Resting
653901839,Resting
654113053,Resting
654285797,Resting
654467079,Resting
654612668,Resting
654938668,Resting
655235079,Resting
655437774,Resting
655706513,Resting
656003088,Resting
656205809,Resting
656398511,Resting
656532473,Resting
656771080,Resting
656973895,Resting
657242815,Resting
657539088,Resting
657741780,Resting
657952909,Resting
658087696,Resting
658307155,Resting
658452426,Resting
658778482,Resting
658959331,Resting
659131964,Resting
659278377,Resting
659546542,Resting
659843088,Resting
660045786,Resting
660238517,Resting
660372421,Resting
660611080,Resting
660813813,Resting
661082558,Resting
661253862,Resting
661388447,Resting
661581961,Resting
661792873,Resting
661927847,Resting
662147082,Resting
662292456,Resting
662618619,Resting
662915082,Resting
663117892,Resting
663386481,Resting
663577115,Resting
663712922,Resting
663885887,Resting
664078509,Resting
664212421,Resting
664451085,Resting
664653842,Resting
664922871,Resting
665219188,Resting
665421780,Resting
665632877,Resting
665806368,Resting
665987082,Resting
666132399,Resting
666458650,Resting
666755213,Resting
666957789,Resting
667226490,Resting
667523084,Resting
667725782,Resting
667918522,Resting
668052490,Resting
668291088,Resting
668493992,Resting
668762586,Resting
669059216,Resting
669261784,Resting
669472997,Resting
669645923,Resting
669827082,Resting
669972506,Resting
670298709,Resting
670479348,Resting
670651965,Resting
670797859,Resting
671066595,Resting
671363085,Resting
671565949,Resting
671758522,Resting
671892455,Resting
672131085,Resting
672334459,Resting
672602604,Resting
672783294,Resting
672975234,Resting
673313128,Resting
673485839,Resting
673667084,Resting
673812434,Resting
674138672,Resting
674435159,Resting
674637816,Resting
674906607,Resting
675087343,Resting
675232929,Resting
675405849,Resting
675599119,Resting
675732527,Resting
675971156,Resting
676173825,Resting
676442597,Resting
676739078,Resting
676941862,Resting
677152886,Resting
677325938,Resting
677507147,Resting
677652429,Resting
677978594,Resting
678275181,Resting
678477783,Resting
678746481,Resting
679043076,Resting
679245776,Resting
679438573,Resting
679572455,Resting
679714548,Resting
679877533,Resting
680013781,Resting
680282746,Resting
680579182,Resting
680781887,Resting
680992947,Resting
681165839,Resting
681347158,Resting
681492686,Resting
681818660,Resting
682018531,Resting
682181533,Resting
682317785,Resting
682586720,Resting
682883077,Resting
683085783,Resting
683278554,Resting
683412830,Resting
683651145,Resting
683853787,Resting
684122515,Resting
684312982,Resting
684475964,Resting
684621779,Resting
684832877,Resting
685005811,Resting
685187146,Resting
685332752,Resting
685474538,Resting
685658694,Resting
685955072,Resting
686157876,Resting
686426714,Resting
686626531,Resting
686799241,Resting
687118565,Resting
687252464,Resting
687491082,Resting
687693788,Resting
687962758,Resting
688259104,Resting
688462155,Resting
688672886,Resting
688807692,Resting
689027225,Resting
689172495,Resting
689498482,Resting
689795149,Resting
689997781,Resting
690266687,Resting
690563152,Resting
690765817,Resting
690958543,Resting
691092455,Resting
691234599,Resting
691407234,Resting
691802838,Resting
692099184,Resting
692301783,Resting
692512914,Resting
692686068,Resting
692867150,Resting
693012546,Resting
693338400,Resting
693529079,Resting
693701533,Resting
693837788,Resting
694106400,Resting
694403081,Resting
694605783,Resting
694798532,Resting
694932454,Resting
695171083,Resting
695373778,Resting
695642637,Resting
695823343,Resting
696015235,Resting
696352993,Resting
696525924,Resting
696707190,Resting
696852638,Resting
696984938,Resting
697178887,Resting
697475086,Resting
697677781,Resting
697946479,Resting
698127331,Resting
698272990,Resting
698446309,Resting
698638556,Resting
698772444,Resting
699011155,Resting
699213779,Resting
699482511,Resting
699779078,Resting
699980131,Resting
700192959,Resting
700365807,Resting
700547151,Resting
700692428,Resting
701018481,Resting
701315259,Resting
701517789,Resting
701786483,Resting
702083081,Resting
702285842,Resting
702478515,Resting
702612528,Resting
702851085,Resting
703053785,Resting
703322597,Resting
703619193,Resting
703821781,Resting
704032884,Resting
704205806,Resting
704387126,Resting
704532400,Resting
704858655,Resting
705039384,Resting
705211964,Resting
705357776,Resting
705626533,Resting
705923064,Resting
706125807,Resting
706318578,Resting
706452454,Resting
706691162,Resting
706893783,Resting
707162509,Resting
707333683,Resting
707468464,Resting
707661833,Resting
707872980,Resting
708045792,Resting
708227106,Resting
708372542,Resting
708505073,Resting
708698485,Resting
708995079,Resting
709197781,Resting
709466395,Resting
709647331,Resting
709792892,Resting
709965773,Resting
710158515,Resting
710290731,Resting
710531085,Resting
710733808,Resting
711002521,Resting
711299074,Resting
711502304,Resting
711712877,Resting
711885806,Resting
712067148,Resting
712212495,Resting
712538580,Resting
712835085,Resting
713037903,Resting
713306667,Resting
713603075,Resting
713805788,Resting
713996821,Resting
714130480,Resting
714371085,Resting
714573778,Resting
714842459,Resting
715139064,Resting
715341776,Resting
715553101,Resting
715726018,Resting
715907161,Resting
716052520,Resting
716378483,Resting
716569053,Resting
716741533,Resting
716877780,Resting
717146482,Resting
717443202,Resting
717645782,Resting
717838512,Resting
717972483,Resting
718211363,Resting
718413841,Resting
718682570,Resting
718863331,Resting
719045534,Resting
719181772,Resting
719392876,Resting
719565795,Resting
719747084,Resting
719892427,Resting
720024817,Resting
720218458,Resting
720515068,Resting
720717808,Resting
720986482,Resting
721176927,Resting
721312948,Resting
721485781,Resting
721678516,Resting
721812462,Resting
722051084,Resting
722253780,Resting
722522596,Resting
722819142,Resting
723021774,Resting
723233102,Resting
723405803,Resting
723587085,Resting
723732507,Resting
724058714,Resting
724355345,Resting
724558303,Resting
724826492,Resting
725123082,Resting
725325777,Resting
725518533,Resting
725652462,Resting
725891082,Resting
726093817,Resting
726362429,Resting
726659081,Resting
726861886,Resting
727072934,Resting
727245799,Resting
727427081,Resting
727572465,Resting
727898480,Resting
728060188,Resting
728195158,Resting
728397776,Resting
728666484,Resting
728963075,Resting
729165841,Resting
729358516,Resting
729492528,Resting
729731067,Resting
729933909,Resting
730202659,Resting
730364237,Resting
730499057,Resting
730701813,Resting
730912881,Resting
731086355,Resting
731267064,Resting
731412430,Resting
731738478,Resting
732035063,Resting
732237898,Resting
732506424,Resting
732677841,Resting
732812446,Resting
733005901,Resting
733198615,Resting
733332482,Resting
733571154,Resting
733773953,Resting
734042621,Resting
734339064,Resting
734542022,Resting
734752939,Resting
734925795,Resting
735107068,Resting
735252440,Resting
735578631,Resting
735875091,Resting
736077934,Resting
736346580,Resting
736643068,Resting
736845891,Resting
737038517,Resting
737172532,Resting
737411075,Resting
737614427,Resting
737882426,Resting
738179081,Resting
738381889,Resting
738592875,Resting
738765796,Resting
738947139,Resting
739092434,Resting
739418400,Resting
739580189,Resting
739715092,Resting
739917961,Resting
740186602,Resting
740483085,Resting
740685936,Resting
740879151,Resting
741010480,Resting
741251081,Resting
741453896,Resting
741722511,Resting
741884189,Resting
742019081,Resting
742221892,Resting
742432977,Resting
742605854,Resting
742787068,Resting
742932601,Resting
743258481,Resting
743555068,Resting
743757855,Resting
744026654,Resting
744197696,Resting
744332424,Resting
744525849,Resting
744718522,Resting
744850481,Resting
745091068,Resting
745293898,Resting
745562809,Resting
745859075,Resting
746061860,Resting
746272875,Resting
746445804,Resting
746627068,Resting
746772433,Resting
747098599,Resting
747395185,Resting
747597784,Resting
747866480,Resting
748163208,Resting
748365775,Resting
748558558,Resting
748692461,Resting
748931188,Resting
749133773,Resting
749402506,Resting
749699308,Resting
749901890,Resting
750112991,Resting
750285912,Resting
750467222,Resting
750612623,Resting
750938567,Resting
751119384,Resting
751301533,Resting
751437783,Resting
751706409,Resting
752003241,Resting
752205782,Resting
752398561,Resting
752532414,Resting
752771152,Resting
752973781,Resting
753242515,Resting
753423294,Resting
753615234,Resting
753952939,Resting
754087684,Resting
754307135,Resting
754452393,Resting
754778426,Resting
755075220,Resting
755277891,Resting
755546514,Resting
755737053,Resting
755872890,Resting
756045878,Resting
756238554,Resting
756372482,Resting
756611157,Resting
756813785,Resting
757082452,Resting
757379159,Resting
757581785,Resting
757792909,Resting
757965802,Resting
758147210,Resting
758292497,Resting
758618400,Resting
758915121,Resting
759117788,Resting
759386397,Resting
759683066,Resting
759885896,Resting
760078655,Resting
760210445,Resting
760451142,Resting
760653815,Resting
760922424,Resting
761219069,Resting
761410421,Resting
761632938,Resting
761806068,Resting
761987069,Resting
762132475,Resting
762458409,Resting
762629785,Resting
762764568,Resting
762957906,Resting
763226517,Resting
763523085,Resting
763726574,Resting
763918689,Resting
764050506,Resting
764291065,Resting
764493898,Resting
764762771,Resting
764933833,Resting
765068648,Resting
765261899,Resting
765472993,Resting
765645953,Resting
765827147,Resting
765972578,Resting
766298516,Resting
766595065,Resting
766798242,Resting
767066583,Resting
767237785,Resting
767372489,Resting
767566012,Resting
767758706,Resting
767890445,Resting
768131066,Resting
768333904,Resting
768602545,Resting
768899086,Resting
769101908,Resting
769312993,Resting
769486110,Resting
769667065,Resting
769812660,Resting
770138669,Resting
770435065,Resting
770637936,Resting
770906557,Resting
771203140,Resting
771405901,Resting
771598640,Resting
771730443,Resting
771971194,Resting
772173959,Resting
772442646,Resting
772739069,Resting
772941898,Resting
773153002,Resting
773287777,Resting
773507082,Resting
773652579,Resting
773978556,Resting
774149898,Resting
774284423,Resting
774478118,Resting
774746563,Climbing
775043059,Climbing
775246013,Climbing
775438636,Climbing
775570445,Climbing
775811059,Resting
776013928,Climbing
776283046,Climbing
776453854,Climbing
776588427,Climbing
776782547,Climbing
776993050,Climbing
777166072,Climbing
777347066,Climbing
777492644,Climbing
777818870,Climbing
778115059,Resting
778317941,Climbing
778586687,Climbing
778757870,Climbing
778892489,Climbing
779085896,Climbing
779278635,Climbing
779410445,Climbing
779651059,Climbing
779853895,Climbing
780122750,Climbing
780419066,Climbing
780621952,Climbing
780833095,Climbing
781005949,Climbing
781187060,Climbing
781332580,Climbing
781658770,Climbing
781955133,Climbing
782157900,Climbing
782426807,Climbing
782723066,Climbing
782925957,Climbing
783118675,Climbing
783250505,Climbing
783491088,Climbing
783693897,Climbing
783962720,Climbing
784259096,Climbing
784461907,Climbing
784672996,Climbing
784845920,Climbing
785027059,Climbing
785172616,Resting
785498723,Climbing
785669901,Climbing
785804427,Climbing
785998045,Climbing
786266735,Resting
786563059,Resting
786765900,Resting
786958700,Resting
787090444,Climbing
787331134,Resting
787533900,Resting
787802715,Resting
787973894,Resting
788108427,Resting
788302096,Resting
788513061,Resting
788686033,Climbing
788867059,Climbing
789012581,Climbing
789338688,Resting
789635059,Resting
789838498,Resting
790106728,Climbing
790287343,Climbing
790433057,Climbing
790606046,Climbing
790798634,Climbing
790930506,Resting
791171076,Resting
791373908,Resting
791642715,Resting
791939059,Resting
792142019,Resting
792353035,Resting
792525922,Climbing
792707160,Climbing
792852611,Climbing
793178696,Resting
793475328,Resting
793677965,Resting
793946756,Climbing
794243059,Climbing
794445899,Climbing
794638739,Climbing
794770481,Climbing
795011059,Climbing
795214012,Climbing
795482975,Resting
795779059,Resting
795981934,Climbing
796192993,Climbing
796366511,Resting
796547318,Resting
796692777,Climbing
797018687,Resting
797189775,Resting
797324426,Resting
797517897,Climbing
797786696,Resting
798083133,Resting
798285902,Climbing
798478669,Climbing
798610484,Resting
798851059,Resting
799053968,Resting
799322777,Climbing
799493775,Climbing
799628427,Climbing
799821897,Resting
800032992,Resting
800205927,Resting
800387066,Resting
800532628,Resting
800665065,Resting
800858769,Climbing
801155076,Resting
801358046,Resting
801626687,Climbing
801797773,Climbing
801932427,Climbing
802125912,Resting
802318654,Resting
802450451,Climbing
802691069,Resting
802894431,Resting
803162829,Climbing
803459364,Climbing
803661895,Resting
803872993,Resting
804045922,Resting
804227006,Resting
804372792,Resting
804698749,Climbing
804995111,Climbing
805197898,Climbing
805466722,Resting
805763089,Resting
805965942,Resting
806159299,Resting
806290445,Climbing
806531006,Climbing
806734006,Climbing
807002722,Resting
807299060,Resting
807501892,Resting
807713088,Resting
807885920,Resting
808067068,Resting
808212610,Resting
808538805,Resting
808709880,Resting
808844427,Resting
809037903,Resting
809306699,Resting
809603059,Resting
809805842,Resting
809998520,Resting
810130784,Resting
810371066,Resting
810573941,Resting
810842715,Resting
811023164,Resting
811215234,Resting
811552995,Resting
811725925,Resting
811907086,Resting
812052627,Resting
812378752,Resting
812675069,Resting
812877903,Resting
813146748,Resting
813327343,Resting
813473051,Resting
813645902,Resting
813838705,Resting
813970481,Resting
814211145,Resting
814413896,Resting
814683035,Resting
814979070,Resting
815181960,Resting
815393062,Resting
815565950,Resting
815747060,Resting
815892624,Resting
816218746,Resting
816515071,Resting
816717900,Resting
816986899,Resting
817283071,Resting
817485897,Resting
817678649,Resting
817810506,Resting
818051071,Resting
818253897,Resting
818522633,Resting
818819071,Resting
819021909,Resting
819233003,Resting
819405925,Resting
819587153,Resting
819732589,Resting
820058781,Resting
820249063,Resting
820411999,Resting
820558003,Resting
820826666,Resting
821123133,Resting
821325904,Resting
821518679,Resting
821650445,Resting
821891071,Resting
822093907,Resting
822362612,Resting
822543331,Resting
822725534,Resting
822861901,Resting
823072993,Resting
823245985,Resting
823427198,Resting
823572645,Resting
823898639,Resting
824195076,Resting
824397789,Resting
824666518,Resting
824837744,Resting
824972425,Resting
825165899,Resting
825358641,Resting
825490445,Resting
825731070,Resting
825934028,Resting
826202614,Resting
826499068,Resting
826701940,Resting
826913016,Resting
827085953,Resting
827267186,Resting
827412622,Resting
827738782,Resting
828035059,Resting
828237933,Resting
828506778,Resting
828803086,Resting
829006463,Resting
829198648,Resting
829330481,Resting
829464806,Resting
829637533,Resting
829773814,Resting
830042489,Resting
830339244,Resting
830541847,Resting
830752888,Resting
830925872,Resting
831107068,Resting
831252592,Resting
831578855,Resting
831759331,Resting
831941533,Resting
832077895,Resting
832346598,Resting
832643068,Resting
832845900,Resting
833038686,Resting
833170479,Resting
833411194,Resting
833613893,Resting
833882627,Resting
834063395,Resting
834245534,Resting
834381900,Resting
834593062,Resting
834765914,Resting
834947069,Resting
835092627,Resting
835234556,Resting
835418814,Resting
835715145,Resting
835917937,Resting
836186546,Resting
836377118,Resting
836513021,Resting
836686087,Resting
836878769,Resting
837010506,Resting
837251061,Resting
837453903,Resting
837722747,Resting
838019071,Resting
838221897,Resting
838432993,Resting
838605916,Resting
838787071,Resting
838932587,Resting
839258600,Resting
839555072,Resting
839757899,Resting
840026808,Resting
840323197,Resting
840525821,Resting
840718709,Resting
840850445,Resting
841091136,Resting
841293902,Resting
841562803,Resting
841859069,Resting
842062496,Resting
842273542,Resting
842445918,Resting
842627072,Resting
842772618,Resting
843098777,Resting
843279320,Resting
843471233,Resting
843866729,Resting
844163322,Resting
844365909,Resting
844558725,Resting
844690506,Resting
844931144,Resting
845133915,Resting
845402613,Resting
845583331,Resting
845765534,Resting
845901930,Resting
846113223,Resting
846285917,Resting
846467145,Resting
846612591,Resting
846938780,Resting
847235196,Resting
847437960,Resting
847706839,Resting
847877833,Resting
848012537,Resting
848205895,Resting
848398701,Resting
848530484,Resting
848771191,Resting
848973898,Resting
849242628,Resting
849539076,Resting
849741901,Resting
849953227,Resting
850125982,Resting
850307069,Resting
850452643,Resting
850778770,Resting
851075069,Resting
851277895,Resting
851546609,Resting
851843256,Resting
852045894,Resting
852238632,Resting
852370445,Resting
852505013,Resting
852677534,Resting
852813962,Resting
853082694,Resting
853379069,Resting
853581930,Resting
853792993,Resting
853965914,Resting
854147069,Resting
854292584,Resting
854618715,Resting
854808805,Resting
854991234,Resting
855386812,Resting
855683066,Resting
855885947,Resting
856078646,Resting
856210557,Resting
856451060,Resting
856653895,Resting
856922750,Resting
857093735,Resting
857228429,Resting
857421965,Resting
857633211,Resting
857805916,Resting
857987061,Resting
858132814,Resting
858458835,Resting
858755110,Resting
858957901,Resting
859226727,Resting
859407293,Resting
859553089,Resting
859725897,Resting
859918748,Resting
860050445,Resting
860291079,Resting
860493939,Resting
860762804,Resting
861059062,Resting
861261901,Resting
861473062,Resting
861646454,Resting
861827071,Resting
861972586,Resting
862298774,Resting
862595146,Resting
862797905,Resting
863066605,Resting
863363072,Resting
863566089,Resting
863758788,Resting
863890626,Resting
864131072,Resting
864333898,Resting
864602632,Resting
864899062,Resting
865101897,Resting
865313111,Resting
865485966,Resting
865667079,Resting
865812592,Resting
866138691,Resting
866309685,Resting
866444424,Resting
866637914,Resting
866906772,Resting
867203088,Resting
867405900,Resting
867598702,Resting
867730445,Resting
867971136,Resting
868174425,Resting
868442747,Resting
868604189,Resting
868739071,Resting
868941962,Resting
869153054,Resting
869325928,Resting
869507070,Resting
869652587,Resting
869978751,Resting
870275087,Resting
870477927,Resting
870746721,Resting
